cell,drug1_db,drug2_db,synergy
UACC-893,Linsitinib,5-Fluorouracil,0
SNU-C5,Olaparib,Sapitinib,0
HuP-T4,LGK974,MK-1775,0
UACC-893,Docetaxel,Dabrafenib,0
DiFi,SB505124,MK-2206,0
HCC1419,Docetaxel,Sapitinib,0
LS-513,SB505124,BMS-754807,1
HCC1428,Vorinostat,Sapitinib,0
MDA-MB-453,OSI-027,Tozasertib,1
GP5d,Taselisib,Sapitinib,0
BT-549,Temozolomide,GSK269962A,0
COLO-824,Taselisib,Pictilisib,0
CAL-148,Sapitinib,BI-2536,0
LS-411N,Dabrafenib,SB216763,0
YAPC,Paclitaxel,OSI-027,0
SNU-175,Vinorelbine,AZD8055,0
MDA-MB-468,Vorinostat,AZD8055,0
HT55,AZD8055,Taselisib,0
Hs-766T,Trametinib,Gemcitabine,0
CAMA-1,Temozolomide,Crizotinib,0
MIA-PaCa-2,MK-1775,Galunisertib,0
NCI-H716,Dabrafenib,Sapitinib,0
ZR-75-1,Axitinib,Linsitinib,0
CL-11,Oxaliplatin,MK-2206,0
MZ1-PC,Oxaliplatin,Irinotecan,0
CAL-85-1,AZD7762,Paclitaxel,0
PL4,Olaparib,Ruxolitinib,0
KP-1N,Oxaliplatin,Lapatinib,0
HDQ-P1,Bortezomib,PF-4708671,0
LS-123,Linsitinib,Taselisib,0
BxPC-3,AZD7762,5-Fluorouracil,1
HCC2157,Cisplatin,PD173074,0
ZR-75-30,Vorinostat,Nilotinib,0
LS-513,Dabrafenib,MK-1775,0
T47D,MK-1775,KU-55933,0
Hs-578-T,MK-2206,BI-2536,0
HCC2218,Taselisib,Vorinostat,0
DU-4475,Luminespib,BI-2536,0
NCI-H747,AZD8055,LGK974,0
HCC1806,Docetaxel,5-Fluorouracil,0
PANC-10-05,Dasatinib,MK-2206,0
HCC1143,Gemcitabine,KU-55933,0
CAL-85-1,Temozolomide,AZD8055,0
RKO,Crizotinib,SB505124,0
SK-CO-1,LGK974,Vinorelbine,0
CAL-120,Luminespib,Trametinib,1
SNU-1040,Trametinib,5-Fluorouracil,0
T47D,MK-2206,ZM447439,0
HT55,BMS-754807,MK-1775,0
HCC1806,Cisplatin,Ribociclib,0
HCC1419,Gemcitabine,Doramapimod,0
PANC-08-13,Sorafenib,AZD7762,0
RCM-1,Camptothecin,Dabrafenib,0
COLO-824,Sapitinib,RO-3306,0
PANC-02-03,Irinotecan,LGK974,0
PANC-02-03,Olaparib,LGK974,0
SNU-175,Sapitinib,Linsitinib,1
HCC1937,5-Fluorouracil,Wee1 Inhibitor,0
SU8686,Ruxolitinib,MK-1775,0
PANC-10-05,Linsitinib,Gemcitabine,0
CAPAN-2,Erlotinib,MK-2206,0
NCI-H716,AZD7762,SB505124,0
HCC1143,Luminespib,MK-1775,0
ZR-75-30,Palbociclib,Nilotinib,0
BT-20,Crizotinib,PF-4708671,0
LS-411N,BMS-754807,5-Fluorouracil,0
BT-474,Taselisib,Sorafenib,0
BT-474,Sapitinib,Sorafenib,0
BT-549,Pictilisib,Olaparib,0
SNU-C1,Palbociclib,Camptothecin,0
AU565,Cisplatin,Alpelisib,0
MRK-nu-1,Bortezomib,Navitoclax,0
HCC1937,Navitoclax,Linsitinib,0
RCM-1,MK-2206,AZD8055,0
BT-549,AZD7762,Lapatinib,0
BT-483,MK-1775,KU-55933,0
HCC1937,Temozolomide,Nilotinib,0
AsPC-1,MK-1775,LGK974,0
UACC-893,Linsitinib,ZM447439,0
CAL-148,PD173074,Alisertib,0
KP-3,Sorafenib,Crizotinib,0
HCC1500,MK-1775,Axitinib,0
HCC38,MK-1775,Olaparib,0
COLO-320-HSR,Oxaliplatin,5-Fluorouracil,0
SW948,Taselisib,Dabrafenib,0
MDA-MB-436,Sapitinib,KU-55933,0
DU-4475,Luminespib,Afatinib,0
SU8686,MK-1775,Lapatinib,0
MDA-MB-157,Olaparib,PF-4708671,0
COLO-824,OSI-027,Venetoclax,0
HCC1395,5-Fluorouracil,Cisplatin,0
T84,SB505124,Crizotinib,0
CL-11,AZD4547,SCH772984,0
HCC1143,Lapatinib,Axitinib,0
CAL-51,Cisplatin,Bortezomib,0
SNU-1040,Taselisib,SB216763,0
PL4,AZD7762,Ruxolitinib,0
CCK-81,Sapitinib,SB505124,0
HCC1937,MK-1775,Afatinib,0
EVSA-T,Axitinib,Entinostat,0
CCK-81,Crizotinib,Dabrafenib,0
MCF7,Lapatinib,PF-4708671,0
MDA-MB-330,MK-1775,Olaparib,0
AU565,AZD7762,Linsitinib,0
MDA-MB-231,Luminespib,PD173074,0
PA-TU-8988T,Dactolisib,OSI-027,0
PANC-02-03,Paclitaxel,Crizotinib,0
SW1990,Navitoclax,LGK974,0
COLO-824,Sapitinib,Pictilisib,0
LS-513,AZD4547,Palbociclib,0
MIA-PaCa-2,OSI-027,Trametinib,0
MCF7,Gemcitabine,Tozasertib,0
HCC1599,Axitinib,BI-2536,0
BT-483,Lapatinib,Alpelisib,0
CCK-81,5-Fluorouracil,Vinorelbine,0
KP-3,Cisplatin,OSI-027,0
OCUB-M,5-Fluorouracil,OSI-027,0
HCC1937,Luminespib,Bortezomib,0
CAL-51,Linsitinib,Bortezomib,0
HCC1937,Axitinib,Temozolomide,0
EFM-192A,Olaparib,Pictilisib,0
HCC2218,PD173074,Dabrafenib,0
JIMT-1,Taselisib,Linsitinib,0
HCC1954,Trametinib,Sapitinib,0
HCT-116,SB216763,AZD8055,0
LS-123,Vinorelbine,Trametinib,0
Hs-578-T,Luminespib,Trametinib,0
HCC1419,Bortezomib,Navitoclax,0
HCC1428,Gemcitabine,Axitinib,0
HCC2218,Pictilisib,JQ1,0
CW-2,Olaparib,Afatinib,0
HCC70,Gemcitabine,SCH772984,0
CAPAN-2,OSI-027,Gemcitabine,0
ZR-75-30,Luminespib,JQ1,1
SU8686,Ruxolitinib,MK-2206,0
DU-4475,Gemcitabine,Doramapimod,0
HT55,AZD8055,SCH772984,0
HDQ-P1,Docetaxel,PD173074,0
COLO-824,Trametinib,Navitoclax,0
ZR-75-30,Luminespib,Dabrafenib,0
MFM-223,MK-1775,Vorinostat,0
EFM-19,Olaparib,BI-2536,0
HCC1395,Pictilisib,Sorafenib,0
HCC1569,MK-2206,Venetoclax,0
JIMT-1,Gemcitabine,Linsitinib,0
EVSA-T,PD173074,Sorafenib,0
CAPAN-2,Linsitinib,Cisplatin,0
CAL-51,5-Fluorouracil,Axitinib,0
MDA-MB-330,PD173074,OSI-027,0
MDA-MB-436,Luminespib,Docetaxel,0
T47D,Temozolomide,GSK269962A,0
COLO-824,Olaparib,Paclitaxel,0
CAL-148,Trametinib,Gemcitabine,0
CW-2,Afatinib,Oxaliplatin,0
KP-4,MK-1775,Dactolisib,0
MDA-MB-415,Temozolomide,Trametinib,0
HCC1428,OSI-027,SCH772984,0
BT-483,Docetaxel,OSI-027,0
HuP-T4,Dasatinib,Crizotinib,0
CCK-81,AZD7762,AZD8055,1
MDA-MB-231,Navitoclax,Alisertib,1
PL4,Ruxolitinib,Trametinib,0
ZR-75-30,Gemcitabine,AZD7762,0
EFM-19,Axitinib,Pictilisib,0
MRK-nu-1,Temozolomide,Axitinib,0
UACC-812,PD173074,Pictilisib,0
SNU-81,Linsitinib,AZD8055,0
MZ1-PC,Sorafenib,MK-2206,0
GP5d,AZD8055,SCH772984,1
DU-4475,AZD7762,KU-55933,1
HDQ-P1,PD173074,Dabrafenib,0
MDA-MB-468,5-Fluorouracil,Nilotinib,0
HCC70,Axitinib,Camptothecin,0
CL-11,Sapitinib,Palbociclib,0
HCC1954,Bortezomib,BI-2536,0
YAPC,Trametinib,Olaparib,0
OCUB-M,AZD7762,Pictilisib,0
MDA-MB-231,Cisplatin,ZM447439,0
CaR-1,SB216763,Linsitinib,0
RKO,AZD7762,Sapitinib,0
C2BBe1,Oxaliplatin,AZD4547,0
HCC1419,Sapitinib,Pictilisib,0
HCC1143,OSI-027,Ribociclib,0
HCC1143,Palbociclib,Cisplatin,0
MDA-MB-231,AZD7762,Lapatinib,0
HCC70,Trametinib,Lapatinib,0
HCC1143,Temozolomide,Navitoclax,0
T47D,Vorinostat,MK-1775,0
LS-513,Trametinib,Olaparib,0
BxPC-3,Galunisertib,AZD7762,0
CAL-120,Sapitinib,RO-3306,0
KP-2,Navitoclax,Cisplatin,1
MRK-nu-1,Taselisib,Ribociclib,0
BT-483,Vorinostat,AZD8055,0
SU8686,Erlotinib,Irinotecan,0
HCC1954,Gemcitabine,SB216763,0
SW1990,MK-2206,Dasatinib,0
EVSA-T,5-Fluorouracil,Vorinostat,0
MDA-MB-436,Axitinib,JQ1,0
CW-2,Crizotinib,Oxaliplatin,0
CAPAN-2,LGK974,Linsitinib,0
MDA-MB-157,AZD7762,Sapitinib,0
MDA-MB-175-VII,Axitinib,Sapitinib,0
CAL-148,Gemcitabine,BI-2536,0
HPAC,Lapatinib,MK-1775,0
EFM-19,Pictilisib,ZM447439,0
CFPAC-1,LGK974,Linsitinib,0
CAL-148,MK-2206,Pictilisib,1
DU-4475,Olaparib,KU-55933,1
PA-TU-8902,Galunisertib,Linsitinib,0
COLO-678,Linsitinib,AZD4547,0
HCC1500,Palbociclib,Temozolomide,0
BT-474,Axitinib,MK-1775,0
CAL-148,Trametinib,Linsitinib,0
LoVo,Afatinib,Sapitinib,0
MDA-MB-436,Palbociclib,Linsitinib,0
Hs-578-T,Taselisib,Nilotinib,0
SNU-81,AZD7762,AZD4547,0
AsPC-1,Trametinib,Taselisib,0
SNU-C1,AZD4547,SB505124,0
HCC1143,Trametinib,Cisplatin,0
BT-549,5-Fluorouracil,AZD7762,0
HCC1954,Trametinib,Luminespib,0
HCC1428,Docetaxel,Luminespib,0
SU8686,5-Fluorouracil,Erlotinib,0
CW-2,Oxaliplatin,Camptothecin,0
HCC1954,MK-1775,Doramapimod,0
Hs-766T,Sorafenib,5-Fluorouracil,0
MCF7,Vorinostat,AZD8055,0
RCM-1,MK-1775,Olaparib,0
HCC1599,Trametinib,Axitinib,0
MCF7,Gemcitabine,MK-2206,0
HCC202,Palbociclib,5-Fluorouracil,0
PANC-03-27,Taselisib,Olaparib,0
CAMA-1,Pictilisib,RO-3306,0
AU565,AZD7762,5-Fluorouracil,1
HCC70,Palbociclib,Tozasertib,0
PSN1,OSI-027,Taselisib,0
HCC1806,5-Fluorouracil,AZD7762,0
CAL-51,Crizotinib,Camptothecin,0
RKO,Crizotinib,5-Fluorouracil,0
HCC1428,PD173074,Tozasertib,0
CAL-85-1,Luminespib,OSI-027,0
EVSA-T,Docetaxel,Trametinib,0
MDA-MB-157,Gemcitabine,Vorinostat,0
BT-20,Vorinostat,Olaparib,0
MDA-MB-453,OSI-027,Pictilisib,0
HCC38,Crizotinib,RO-3306,0
AsPC-1,Dactolisib,Sorafenib,0
HCC2157,Taselisib,AZD8055,0
CAL-120,Bortezomib,AZD6482,0
LS-411N,Vinorelbine,Camptothecin,0
COLO-205,SB505124,AZD8055,0
CAPAN-1,Galunisertib,LGK974,0
HCC1937,Navitoclax,PF-4708671,0
MDA-MB-231,Luminespib,SCH772984,0
EVSA-T,Olaparib,Camptothecin,0
KP-4,Crizotinib,Irinotecan,0
MDA-MB-157,Crizotinib,AZD7762,0
NCI-H716,Palbociclib,Taselisib,0
SNU-81,SB216763,MK-1775,0
PA-TU-8988T,Trametinib,Irinotecan,0
ZR-75-30,OSI-027,Pictilisib,0
MIA-PaCa-2,Linsitinib,Sorafenib,0
HCC70,OSI-027,Wee1 Inhibitor,0
CAL-85-1,Sapitinib,Navitoclax,0
HCC2218,Docetaxel,Wee1 Inhibitor,0
LS-123,Taselisib,Trametinib,0
SUIT-2,MK-1775,Gemcitabine,0
MDA-MB-157,Axitinib,SB216763,0
MDA-MB-231,Vorinostat,JQ1,0
MDA-MB-175-VII,Docetaxel,Crizotinib,0
MDA-MB-436,Temozolomide,MK-1775,0
MDA-MB-361,Luminespib,Docetaxel,0
DAN-G,MK-2206,Trametinib,1
SW837,Taselisib,AZD8055,0
ZR-75-30,Cisplatin,Afatinib,0
MDA-MB-415,Temozolomide,Sapitinib,0
HCC1937,Axitinib,Entinostat,0
CAL-51,Pictilisib,GSK269962A,0
AU565,AZD7762,PF-4708671,0
BT-474,OSI-027,Ribociclib,0
BT-483,Vorinostat,Paclitaxel,0
BT-474,Palbociclib,Entinostat,0
ZR-75-30,MK-1775,Axitinib,0
MZ1-PC,LGK974,Cisplatin,0
HCC1143,Taselisib,PD173074,0
BT-20,MK-1775,Wee1 Inhibitor,0
BT-474,OSI-027,Pictilisib,0
LS-123,Crizotinib,SB505124,0
HCC2157,Taselisib,Luminespib,0
JIMT-1,Taselisib,OSI-027,0
MDA-MB-361,AZD7762,Taselisib,0
YAPC,Olaparib,Trametinib,0
CAL-51,MK-2206,ZM447439,1
SW620,Dabrafenib,Afatinib,0
MDA-MB-453,Lapatinib,OSI-027,0
T47D,Gemcitabine,Docetaxel,0
DiFi,AZD8055,Oxaliplatin,0
MCF7,AZD7762,Wee1 Inhibitor,0
SW837,Camptothecin,AZD7762,1
BT-474,Lapatinib,Crizotinib,1
RCM-1,AZD8055,Oxaliplatin,0
UACC-893,5-Fluorouracil,Lapatinib,0
HCC1395,PD173074,Linsitinib,0
PSN1,Lapatinib,Dasatinib,0
DAN-G,SCH772984,Paclitaxel,0
HCC1395,Pictilisib,Trametinib,0
Hs-578-T,Cisplatin,Venetoclax,0
Hs-578-T,Cisplatin,SB216763,0
CAL-51,Vorinostat,Nilotinib,0
MDA-MB-330,Luminespib,Sorafenib,0
MRK-nu-1,Taselisib,Gemcitabine,0
BT-483,Crizotinib,Lapatinib,0
HCC70,Gemcitabine,Cisplatin,0
T47D,Cisplatin,Vorinostat,0
MDST8,Trametinib,Linsitinib,0
UACC-893,Linsitinib,Wee1 Inhibitor,0
HCC1143,Linsitinib,Vorinostat,0
MFM-223,Taselisib,Navitoclax,0
CAL-120,MK-1775,Olaparib,0
HCC1419,Palbociclib,Camptothecin,0
HCC1395,Trametinib,Temozolomide,0
MDA-MB-361,AZD7762,MK-2206,0
DiFi,Palbociclib,Navitoclax,0
HCC2157,Navitoclax,KU-55933,0
CAL-51,Crizotinib,AZD7762,0
HT55,Camptothecin,Oxaliplatin,0
HCT-116,AZD8055,Dabrafenib,0
PANC-03-27,LGK974,Paclitaxel,0
EVSA-T,PD173074,MK-2206,0
HCC38,Lapatinib,Tozasertib,0
HCC1500,Axitinib,Taselisib,0
HDQ-P1,AZD7762,5-Fluorouracil,0
T47D,Gemcitabine,Pictilisib,0
T84,Olaparib,Afatinib,0
CAPAN-2,Dasatinib,Irinotecan,0
CW-2,MK-1775,SCH772984,0
HPAC,Paclitaxel,Oxaliplatin,0
SNU-C5,SB216763,AZD7762,0
PA-TU-8988T,AZD7762,Sorafenib,0
HCC1954,Vorinostat,ZM447439,0
MDA-MB-175-VII,Docetaxel,Dabrafenib,0
T84,SCH772984,Trametinib,0
MDA-MB-175-VII,Docetaxel,Wee1 Inhibitor,0
AsPC-1,Erlotinib,MK-1775,0
BT-20,Crizotinib,Doramapimod,0
MDA-MB-468,OSI-027,Trametinib,0
UACC-812,Palbociclib,OSI-027,0
CAL-51,MK-1775,Temozolomide,0
BT-483,Cisplatin,Vorinostat,0
HCC1954,PD173074,RO-3306,0
HCC2218,Linsitinib,Cisplatin,0
HCC2218,Luminespib,AZD7762,0
DiFi,Linsitinib,5-Fluorouracil,0
MDA-MB-453,MK-1775,Gemcitabine,1
HT55,SCH772984,Palbociclib,0
MDA-MB-436,Luminespib,AZD6482,0
HDQ-P1,5-Fluorouracil,Linsitinib,0
SK-CO-1,Afatinib,AZD4547,0
SNU-1040,Olaparib,AZD4547,0
HCC1806,Axitinib,BI-2536,0
T47D,Cisplatin,Temozolomide,0
BT-20,Lapatinib,Crizotinib,1
SNU-81,LGK974,Linsitinib,0
NCI-H508,BMS-754807,5-Fluorouracil,0
HCC2218,Taselisib,Nilotinib,0
Hs-578-T,AZD7762,BI-2536,0
CAL-148,PD173074,ZM447439,0
PA-TU-8902,Dasatinib,LGK974,0
UACC-812,Linsitinib,Docetaxel,0
JIMT-1,MK-1775,GSK269962A,0
EFM-19,Pictilisib,Uprosertib,0
CaR-1,MK-2206,Oxaliplatin,0
HCC1143,Gemcitabine,Linsitinib,0
AU565,Gemcitabine,Axitinib,0
GP5d,Oxaliplatin,5-Fluorouracil,0
NCI-H716,Oxaliplatin,Sapitinib,0
UACC-893,Axitinib,Doramapimod,0
BT-549,Lapatinib,Axitinib,0
SNU-C2B,Vinorelbine,AZD4547,0
HCC1599,Trametinib,Taselisib,0
KP-2,Taselisib,Dasatinib,1
T84,Trametinib,Taselisib,1
HCC1187,MK-2206,Sorafenib,0
BT-483,Pictilisib,Lapatinib,0
EVSA-T,MK-1775,KU-55933,0
EFM-192A,Gemcitabine,Cisplatin,0
HCC1143,Taselisib,ZM447439,0
OCUB-M,Cisplatin,Paclitaxel,0
HCC1937,Docetaxel,Entinostat,0
MDA-MB-175-VII,Gemcitabine,JQ1,0
CAMA-1,Gemcitabine,AZD7762,0
PANC-08-13,MK-2206,Navitoclax,0
CAPAN-1,Oxaliplatin,Sorafenib,0
CAPAN-1,Trametinib,Cisplatin,0
MZ1-PC,OSI-027,Lapatinib,0
HCC38,Crizotinib,Dabrafenib,0
OCUB-M,Gemcitabine,Alisertib,0
JIMT-1,AZD7762,Dabrafenib,0
HT-115,Navitoclax,MK-1775,0
BT-483,Taselisib,Ribociclib,0
CAL-148,Docetaxel,KU-55933,0
MDA-MB-468,OSI-027,Alisertib,0
C2BBe1,Sapitinib,Dabrafenib,0
MIA-PaCa-2,Olaparib,Irinotecan,0
HCT-116,Sapitinib,SCH772984,0
GP5d,AZD4547,MK-1775,0
PSN1,LGK974,5-Fluorouracil,0
MFM-223,OSI-027,Camptothecin,0
KM12,AZD8055,Oxaliplatin,0
SW1990,Sorafenib,LGK974,1
MDA-MB-415,MK-2206,Sorafenib,0
MCF7,PD173074,MK-2206,0
MDA-MB-330,Temozolomide,Crizotinib,0
COLO-824,Linsitinib,Paclitaxel,0
BT-20,AZD7762,BI-2536,0
LoVo,MK-1775,LGK974,0
MDA-MB-436,OSI-027,Ribociclib,0
KM12,Taselisib,Palbociclib,0
LS-411N,AZD8055,Sapitinib,0
LS-411N,Dabrafenib,5-Fluorouracil,0
KM12,MK-1775,AZD8055,0
MDA-MB-468,Lapatinib,Tozasertib,0
PSN1,5-Fluorouracil,MK-1775,0
MDA-MB-231,Trametinib,Sapitinib,0
CAL-120,Olaparib,Afatinib,0
MFM-223,Temozolomide,Sorafenib,0
HCC70,Navitoclax,AZD8055,0
HCC1599,AZD7762,KU-55933,0
MDA-MB-415,5-Fluorouracil,Sorafenib,0
HCC2157,Navitoclax,Doramapimod,0
AU565,Taselisib,KU-55933,0
C2BBe1,SCH772984,5-Fluorouracil,0
BT-20,Navitoclax,Cisplatin,0
MDA-MB-468,OSI-027,Taselisib,0
BT-474,Taselisib,Olaparib,0
BxPC-3,MK-1775,Dactolisib,0
BT-474,AZD7762,Olaparib,0
C2BBe1,Trametinib,SB505124,0
HCC1599,Navitoclax,Venetoclax,0
UACC-893,Crizotinib,Lapatinib,0
SW48,AZD7762,Linsitinib,0
JIMT-1,Luminespib,MK-1775,0
JIMT-1,Linsitinib,AZD8055,0
CAL-85-1,Cisplatin,Alpelisib,0
HT55,Trametinib,AZD4547,0
MCF7,Olaparib,PF-4708671,0
HCC1500,Taselisib,Crizotinib,0
EVSA-T,AZD7762,AZD8055,1
MDA-MB-157,Olaparib,NU7441,0
HCC70,Lapatinib,Sorafenib,0
HCC1954,Olaparib,MK-2206,0
CL-11,Palbociclib,Camptothecin,0
BxPC-3,Olaparib,Lapatinib,0
CAL-51,Navitoclax,PF-4708671,0
HCC70,Trametinib,Afatinib,0
PSN1,Oxaliplatin,Irinotecan,0
BT-20,Pictilisib,Sorafenib,0
PL4,Ruxolitinib,Navitoclax,0
HCC1428,Bortezomib,AZD7762,0
ZR-75-1,Taselisib,Crizotinib,0
MDA-MB-157,Taselisib,Gemcitabine,0
AsPC-1,Dasatinib,SCH772984,0
HCC1806,5-Fluorouracil,Nilotinib,0
MDA-MB-436,Bortezomib,Alisertib,0
COLO-678,Trametinib,Camptothecin,0
SW1116,Vinorelbine,BMS-754807,0
HuP-T3,5-Fluorouracil,Lapatinib,0
HCC2157,Lapatinib,AZD7762,0
KP-1N,AZD7762,Erlotinib,0
PANC-02-03,Taselisib,Paclitaxel,0
MDA-MB-231,Temozolomide,AZD6482,0
SNU-1040,Linsitinib,Afatinib,0
HCC2218,5-Fluorouracil,AZD8055,0
KP-4,Navitoclax,OSI-027,0
HCC1428,MK-1775,Gemcitabine,1
HCC1143,Trametinib,Doramapimod,0
T84,AZD8055,BMS-754807,0
DiFi,MK-1775,5-Fluorouracil,0
SNU-175,Crizotinib,Navitoclax,1
MCF7,Crizotinib,AZD8055,0
DU-4475,Crizotinib,Sorafenib,0
MRK-nu-1,Temozolomide,Sorafenib,0
COLO-824,AZD7762,Temozolomide,0
HCC2157,Docetaxel,Tozasertib,0
HCC1395,Vorinostat,Bortezomib,0
MDA-MB-415,Taselisib,ZM447439,0
HCT-116,Palbociclib,5-Fluorouracil,0
HCT-116,Olaparib,Taselisib,0
HCC1187,Trametinib,Nilotinib,0
AU565,Trametinib,GSK269962A,0
COLO-205,SB216763,MK-1775,0
Hs-766T,Navitoclax,SCH772984,0
CAL-148,Vorinostat,Palbociclib,0
SK-CO-1,Crizotinib,AZD7762,0
BT-483,Sapitinib,PF-4708671,0
CAPAN-2,Lapatinib,Ruxolitinib,0
DU-4475,Pictilisib,Olaparib,0
MDA-MB-436,MK-1775,Olaparib,0
LoVo,Afatinib,Vinorelbine,0
MFM-223,MK-1775,5-Fluorouracil,0
BT-20,Bortezomib,Nilotinib,0
RCM-1,Sapitinib,MK-1775,0
HCC1187,Temozolomide,Crizotinib,0
BxPC-3,Crizotinib,Paclitaxel,0
HCC1187,Trametinib,OSI-027,0
SU8686,Trametinib,Cisplatin,0
CAL-85-1,5-Fluorouracil,JQ1,0
HCC1187,Gemcitabine,OSI-027,0
UACC-893,MK-2206,Gemcitabine,0
RCM-1,Linsitinib,5-Fluorouracil,0
EFM-19,Temozolomide,Afatinib,0
CAPAN-2,Navitoclax,LGK974,0
KM12,MK-1775,SB505124,0
MRK-nu-1,Palbociclib,OSI-027,0
HT-29,LGK974,MK-1775,0
EVSA-T,Crizotinib,Ribociclib,0
ZR-75-1,Pictilisib,Cisplatin,0
SK-CO-1,Navitoclax,AZD8055,1
ZR-75-30,Taselisib,SB216763,0
MDA-MB-175-VII,Palbociclib,Dabrafenib,0
HCC70,Gemcitabine,AZD8055,0
SNU-407,Trametinib,Linsitinib,0
MDA-MB-361,MK-2206,Ribociclib,0
HCC2157,Olaparib,Wee1 Inhibitor,0
BT-549,MK-1775,5-Fluorouracil,0
HCC2218,Olaparib,Alisertib,0
KP-4,OSI-027,Lapatinib,0
NCI-H716,Vinorelbine,MK-1775,0
BT-474,5-Fluorouracil,Ribociclib,0
MDA-MB-330,Taselisib,PF-4708671,0
PA-TU-8988T,Gemcitabine,Galunisertib,0
PANC-03-27,Olaparib,AZD7762,0
T84,AZD4547,SB216763,0
HuP-T3,Sorafenib,Navitoclax,0
HCC1599,Linsitinib,Afatinib,0
HCC1806,AZD7762,Uprosertib,0
BT-20,Luminespib,Vorinostat,0
CaR-1,Taselisib,Camptothecin,0
HCC1500,Luminespib,Gemcitabine,0
MDA-MB-436,Bortezomib,Wee1 Inhibitor,0
HCC1395,Gemcitabine,5-Fluorouracil,0
HCC1187,PD173074,Alpelisib,0
GP5d,SB505124,Crizotinib,0
HCC1143,Bortezomib,ZM447439,0
SW1116,Camptothecin,Linsitinib,0
HCC38,AZD7762,Sorafenib,0
SNU-407,SCH772984,SB216763,0
MDA-MB-436,Bortezomib,Docetaxel,0
MDA-MB-468,Temozolomide,PF-4708671,0
CAL-51,Axitinib,Palbociclib,0
COLO-824,Gemcitabine,Axitinib,0
NCI-H716,Linsitinib,MK-2206,0
HCC2998,Navitoclax,Vinorelbine,0
CAMA-1,Navitoclax,Sorafenib,0
DAN-G,Palbociclib,5-Fluorouracil,0
HCC1143,MK-1775,Afatinib,0
SNU-1040,Oxaliplatin,Linsitinib,0
CAPAN-1,OSI-027,Olaparib,0
BT-474,Taselisib,ZM447439,0
SW837,SB216763,LGK974,0
LS-513,Afatinib,Linsitinib,0
HCC1954,Palbociclib,RO-3306,0
RKO,MK-2206,SB216763,0
OCUB-M,Lapatinib,Nilotinib,0
CAL-120,Temozolomide,Nilotinib,0
MDA-MB-157,PD173074,AZD6482,0
SW1116,Olaparib,AZD7762,0
PA-TU-8988T,Linsitinib,5-Fluorouracil,0
SW1463,LGK974,SB216763,0
COLO-824,MK-1775,Trametinib,1
OCUB-M,Linsitinib,Docetaxel,0
JIMT-1,Bortezomib,SCH772984,0
SNU-C5,SB505124,BMS-754807,0
PL4,Dasatinib,MK-1775,0
MDA-MB-468,Palbociclib,ZM447439,0
HCC1500,Axitinib,JQ1,1
T47D,Axitinib,Tozasertib,0
HCT-116,SCH772984,SB505124,0
HCC2218,Trametinib,Nilotinib,0
RKO,AZD7762,MK-2206,0
CAL-148,Luminespib,Sorafenib,0
Hs-578-T,MK-2206,Taselisib,0
SNU-1040,SB505124,Sapitinib,0
CL-11,Palbociclib,Dabrafenib,0
HT-29,Crizotinib,LGK974,0
HCC1954,AZD7762,Paclitaxel,0
BT-474,Vorinostat,Sorafenib,0
BT-474,Axitinib,Sapitinib,0
RKO,Vinorelbine,AZD7762,0
ZR-75-30,Taselisib,Lapatinib,0
MDST8,AZD7762,LGK974,0
MIA-PaCa-2,Trametinib,Cisplatin,0
MDA-MB-157,Olaparib,Trametinib,0
SU8686,Taselisib,Paclitaxel,0
SW1116,LGK974,MK-1775,0
LS-123,SB216763,AZD8055,0
HCC1428,Linsitinib,ZM447439,0
SK-CO-1,SB216763,Sapitinib,0
LS-411N,Crizotinib,Navitoclax,1
BT-549,Luminespib,Cisplatin,0
JIMT-1,MK-2206,BI-2536,0
LS-123,Palbociclib,Taselisib,0
EVSA-T,MK-1775,Camptothecin,1
LS-513,Camptothecin,AZD7762,0
LS-411N,Afatinib,AZD4547,0
PANC-04-03,MK-2206,Sorafenib,0
HCC1187,MK-2206,Afatinib,0
HCC2157,Sapitinib,Doramapimod,0
HCC1143,Palbociclib,Vorinostat,0
HCC1500,Bortezomib,PD173074,0
OCUB-M,Bortezomib,GSK269962A,0
YAPC,Cisplatin,Olaparib,0
BT-483,Crizotinib,BI-2536,0
HCC1937,Crizotinib,Linsitinib,0
YAPC,Ruxolitinib,Dactolisib,0
HCC1143,Docetaxel,RO-3306,0
MDA-MB-468,Crizotinib,Camptothecin,0
BT-474,Temozolomide,Camptothecin,0
HCC1569,Trametinib,Olaparib,0
HCC2998,SB216763,Olaparib,0
ZR-75-1,Docetaxel,BI-2536,0
HuP-T4,Paclitaxel,Sorafenib,0
HCC1500,Palbociclib,Vorinostat,0
LS-513,AZD4547,SB216763,0
PANC-03-27,MK-2206,Oxaliplatin,0
EVSA-T,Pictilisib,Cisplatin,0
HCC1428,Bortezomib,Crizotinib,0
PANC-08-13,Sorafenib,Erlotinib,0
SW1116,Crizotinib,Linsitinib,1
MDA-MB-231,OSI-027,Alisertib,0
Hs-578-T,Cisplatin,Camptothecin,0
SW48,Oxaliplatin,SCH772984,0
BxPC-3,Lapatinib,Ruxolitinib,0
KM12,AZD8055,Olaparib,0
EFM-19,Olaparib,Vorinostat,0
HCC1500,MK-2206,BI-2536,0
MDA-MB-453,Bortezomib,Sorafenib,0
DU-4475,Temozolomide,Entinostat,0
LS-180,Taselisib,SB505124,0
