cell,drug1_db,drug2_db,synergy
COLO-678,AZD7762,BMS-754807,0
PSN1,Trametinib,OSI-027,0
CAL-85-1,Crizotinib,Entinostat,0
HCC1599,Cisplatin,Bortezomib,0
EVSA-T,Sapitinib,Linsitinib,0
HCC1500,Trametinib,Navitoclax,0
LS-123,Trametinib,SB216763,0
SUIT-2,Galunisertib,Gemcitabine,0
CAL-51,Trametinib,Venetoclax,0
CAL-148,Luminespib,Temozolomide,0
BT-549,Palbociclib,SB216763,0
HCC1500,Crizotinib,Vorinostat,0
LS-180,MK-1775,Oxaliplatin,0
LS-180,BMS-754807,Trametinib,0
SNU-C5,AZD7762,AZD4547,0
SW620,Palbociclib,Dabrafenib,0
HCT-15,Navitoclax,Sapitinib,0
DU-4475,AZD7762,AZD6482,0
BT-20,Trametinib,Camptothecin,0
MDA-MB-468,Cisplatin,Luminespib,0
HDQ-P1,Navitoclax,Doramapimod,0
HCC1395,Olaparib,AZD8055,0
HCC2218,Taselisib,Trametinib,1
BT-474,Luminespib,OSI-027,0
HCC1569,Navitoclax,PF-4708671,1
DU-4475,Cisplatin,Paclitaxel,0
Hs-578-T,Docetaxel,GSK269962A,0
JIMT-1,MK-2206,Sorafenib,0
BxPC-3,Lapatinib,Erlotinib,0
C2BBe1,Linsitinib,MK-2206,0
MDA-MB-330,Cisplatin,Camptothecin,0
HT-29,AZD7762,AZD4547,0
HCT-116,AZD8055,Linsitinib,1
HCC38,5-Fluorouracil,Gemcitabine,0
HCC70,Taselisib,GSK269962A,1
HCC1806,Pictilisib,Alisertib,0
ZR-75-1,Linsitinib,Venetoclax,0
HCC38,Taselisib,Axitinib,0
BT-20,Taselisib,Olaparib,0
HCC2998,Trametinib,Camptothecin,0
HCC2218,Navitoclax,MK-2206,0
MDA-MB-468,Trametinib,Nilotinib,0
PSN1,Lapatinib,5-Fluorouracil,0
LS-180,Linsitinib,Oxaliplatin,0
DiFi,Taselisib,SB216763,0
HCC70,AZD7762,Vorinostat,0
LS-513,Sapitinib,Linsitinib,0
KP-2,Dasatinib,Cisplatin,0
CW-2,Sapitinib,Navitoclax,1
MDA-MB-415,Bortezomib,PF-4708671,0
HCC1395,Cisplatin,MK-2206,0
HT-29,AZD7762,Linsitinib,0
SNU-81,Crizotinib,5-Fluorouracil,0
AU565,Navitoclax,AZD8055,0
CW-2,Sapitinib,Taselisib,0
HCC1599,OSI-027,Docetaxel,0
SNU-1040,Dabrafenib,Afatinib,0
KP-1N,Navitoclax,Gemcitabine,1
HCC1806,PD173074,JQ1,0
BT-474,Temozolomide,SB216763,0
HCC1143,Luminespib,Temozolomide,0
EFM-19,Pictilisib,MK-1775,0
NCI-H747,SB216763,SB505124,0
C2BBe1,SB216763,LGK974,0
EFM-192A,Docetaxel,Trametinib,0
Hs-578-T,Linsitinib,Paclitaxel,0
EVSA-T,Trametinib,Olaparib,0
SNU-C1,Oxaliplatin,Navitoclax,0
SNU-407,LGK974,MK-1775,0
COLO-824,PD173074,Nilotinib,0
HuP-T4,Olaparib,Lapatinib,0
SNU-407,AZD8055,Linsitinib,0
HDQ-P1,Axitinib,Linsitinib,0
HCC70,Vorinostat,Paclitaxel,0
SW837,Oxaliplatin,Trametinib,0
MCF7,Navitoclax,Crizotinib,1
CAL-51,Vorinostat,Entinostat,0
HDQ-P1,Navitoclax,Sapitinib,1
PANC-02-03,Navitoclax,AZD7762,0
HCC38,5-Fluorouracil,Uprosertib,0
PANC-02-03,Olaparib,Oxaliplatin,0
BT-474,Crizotinib,Sapitinib,0
MDA-MB-330,Vorinostat,OSI-027,0
HCC2218,Gemcitabine,GSK269962A,0
MDST8,Oxaliplatin,BMS-754807,0
PANC-03-27,Dactolisib,OSI-027,0
CAPAN-2,Gemcitabine,Lapatinib,0
CW-2,SCH772984,Dabrafenib,0
HCC1500,Vorinostat,Palbociclib,0
COLO-205,Trametinib,Afatinib,0
BT-474,MK-1775,Alpelisib,0
BT-483,MK-2206,Entinostat,0
AU565,Docetaxel,Temozolomide,0
HuP-T3,MK-1775,Lapatinib,0
CAL-148,Temozolomide,Taselisib,0
Hs-578-T,Lapatinib,NU7441,0
HCC38,Linsitinib,Nilotinib,0
CCK-81,Camptothecin,Linsitinib,0
DU-4475,Luminespib,MK-2206,0
KP-3,LGK974,Taselisib,0
MDA-MB-157,Pictilisib,Nilotinib,0
NCI-H747,5-Fluorouracil,Sapitinib,0
LoVo,Sapitinib,AZD7762,0
KM12,MK-1775,Taselisib,0
T47D,Lapatinib,Paclitaxel,0
PANC-03-27,Olaparib,Lapatinib,0
SW48,Vinorelbine,Navitoclax,0
MDA-MB-468,Navitoclax,Sorafenib,0
ZR-75-30,AZD7762,Venetoclax,0
HCC202,MK-1775,Pictilisib,0
RCM-1,5-Fluorouracil,Linsitinib,0
HCC2157,Vorinostat,MK-1775,0
DU-4475,Palbociclib,AZD6482,0
KM12,MK-1775,MK-2206,0
BT-20,OSI-027,Pictilisib,0
JIMT-1,Cisplatin,MK-2206,0
MDA-MB-415,AZD7762,MK-2206,0
MDA-MB-231,Crizotinib,ZM447439,0
BT-483,Palbociclib,BI-2536,0
MDA-MB-453,OSI-027,SCH772984,0
ZR-75-1,MK-1775,Nilotinib,0
MFM-223,OSI-027,SCH772984,0
MDA-MB-361,MK-1775,Lapatinib,0
JIMT-1,Pictilisib,MK-2206,0
HCC38,Luminespib,Temozolomide,0
MCF7,Bortezomib,Alisertib,0
OCUB-M,MK-1775,Sorafenib,0
HDQ-P1,PD173074,PF-4708671,0
SK-CO-1,Dabrafenib,Crizotinib,0
RKO,Sapitinib,MK-1775,0
BT-474,MK-2206,Olaparib,0
UACC-893,Navitoclax,Uprosertib,0
SNU-1040,LGK974,Taselisib,0
RCM-1,AZD7762,5-Fluorouracil,0
MIA-PaCa-2,Lapatinib,MK-1775,0
AU565,OSI-027,JQ1,0
PANC-02-03,Taselisib,Erlotinib,1
NCI-H716,SCH772984,Navitoclax,0
CaR-1,Afatinib,SB505124,0
DAN-G,LGK974,AZD7762,0
BT-483,Temozolomide,Nilotinib,0
HCC1419,MK-1775,Olaparib,0
HCT-116,Afatinib,Taselisib,0
KP-1N,AZD7762,Gemcitabine,1
HCC2998,5-Fluorouracil,Linsitinib,0
PANC-10-05,MK-2206,LGK974,0
HCC1954,Vorinostat,Taselisib,0
HPAC,Erlotinib,SCH772984,0
KP-1N,5-Fluorouracil,Olaparib,0
UACC-812,Cisplatin,Gemcitabine,0
ZR-75-1,Linsitinib,Uprosertib,0
HCC2218,Palbociclib,Alisertib,0
EFM-19,AZD7762,5-Fluorouracil,1
Hs-578-T,Taselisib,Docetaxel,0
DiFi,Afatinib,Oxaliplatin,0
CAL-85-1,Lapatinib,Cisplatin,0
DU-4475,Axitinib,Nilotinib,0
MDA-MB-231,Lapatinib,NU7441,0
SNU-C5,Navitoclax,SCH772984,0
HDQ-P1,Sapitinib,Linsitinib,1
DiFi,Dabrafenib,Trametinib,0
DU-4475,MK-2206,MK-1775,0
MCF7,MK-2206,Alpelisib,0
HCC1500,Lapatinib,OSI-027,0
CAPAN-2,Oxaliplatin,Navitoclax,1
HCC1937,MK-2206,KU-55933,0
HCC1500,Pictilisib,Ribociclib,0
HCC1428,Crizotinib,Lapatinib,0
SNU-407,Linsitinib,Palbociclib,0
T84,SCH772984,BMS-754807,0
CFPAC-1,Dactolisib,MK-1775,0
HCC1937,Cisplatin,Bortezomib,0
CAPAN-1,Dactolisib,Trametinib,0
COLO-320-HSR,BMS-754807,LGK974,0
MDA-MB-436,MK-1775,AZD7762,1
SNU-C2B,Afatinib,Camptothecin,0
AU565,Bortezomib,GSK269962A,0
RKO,Sapitinib,Palbociclib,0
COLO-678,SB505124,SCH772984,0
AU565,Docetaxel,Bortezomib,0
HCC70,MK-1775,Afatinib,0
HCC1954,Docetaxel,Afatinib,0
LS-180,Olaparib,Sapitinib,0
CCK-81,SB216763,Dabrafenib,0
BT-20,Lapatinib,Sapitinib,0
SNU-C5,Taselisib,SB216763,0
YAPC,Olaparib,Dactolisib,0
BxPC-3,Taselisib,Dactolisib,0
MDA-MB-175-VII,MK-1775,Temozolomide,0
SU8686,Irinotecan,Taselisib,0
HCC1806,Sapitinib,Docetaxel,0
HCC1599,MK-1775,Sorafenib,0
HuP-T3,Erlotinib,Olaparib,0
CAL-148,Crizotinib,Entinostat,0
DU-4475,Sapitinib,Docetaxel,0
SNU-C2B,Trametinib,Afatinib,0
AU565,Navitoclax,PF-4708671,0
AU565,Olaparib,Entinostat,0
HDQ-P1,Palbociclib,RO-3306,0
OCUB-M,Vorinostat,PD173074,0
CW-2,Trametinib,Afatinib,0
T47D,Taselisib,SCH772984,0
HCC1599,Linsitinib,AZD6482,0
SNU-C5,5-Fluorouracil,Vinorelbine,0
MDA-MB-361,PD173074,Palbociclib,0
CAL-148,Navitoclax,Luminespib,0
AsPC-1,Crizotinib,OSI-027,0
COLO-824,Gemcitabine,BI-2536,0
COLO-678,Navitoclax,AZD8055,0
SW1990,Dactolisib,MK-1775,0
BT-483,Axitinib,Temozolomide,0
HCC1395,Axitinib,Nilotinib,0
CAPAN-1,Crizotinib,Ruxolitinib,0
KM12,Sapitinib,BMS-754807,0
HuP-T4,Crizotinib,LGK974,0
SNU-C2B,LGK974,5-Fluorouracil,0
SW48,MK-1775,Crizotinib,0
CAL-51,Cisplatin,Dabrafenib,0
COLO-320-HSR,Crizotinib,Linsitinib,0
MDST8,Crizotinib,Sapitinib,0
HCC1187,Bortezomib,Alpelisib,0
HCC1500,Navitoclax,Afatinib,0
CAL-51,Sapitinib,Uprosertib,0
KP-3,SCH772984,Crizotinib,0
MIA-PaCa-2,Dactolisib,Oxaliplatin,0
PA-TU-8902,Galunisertib,Irinotecan,0
MIA-PaCa-2,Erlotinib,AZD7762,0
SW48,Sapitinib,Dabrafenib,0
JIMT-1,Linsitinib,Pictilisib,0
MDA-MB-468,Gemcitabine,Alpelisib,0
JIMT-1,Trametinib,SCH772984,0
HCC38,Taselisib,Bortezomib,0
JIMT-1,Cisplatin,Vorinostat,0
MDA-MB-361,MK-2206,Afatinib,1
Hs-578-T,Sapitinib,Vorinostat,0
HCC1395,MK-2206,AZD8055,0
MRK-nu-1,Taselisib,JQ1,0
BT-483,Sapitinib,RO-3306,0
MDA-MB-453,Linsitinib,Bortezomib,0
YAPC,Palbociclib,Erlotinib,0
PA-TU-8988T,Crizotinib,SCH772984,0
SNU-1040,Trametinib,AZD7762,0
HCC2998,SB216763,Camptothecin,0
MCF7,Crizotinib,Lapatinib,0
MDA-MB-175-VII,Vorinostat,AZD6482,0
KP-2,SCH772984,Lapatinib,1
HCC1500,MK-1775,Venetoclax,0
CAL-51,Gemcitabine,Axitinib,0
COLO-320-HSR,Oxaliplatin,SB505124,0
MDA-MB-175-VII,PD173074,MK-2206,0
HCC1419,Navitoclax,Uprosertib,0
UACC-893,MK-1775,Vorinostat,0
EVSA-T,AZD7762,Uprosertib,0
HCC70,MK-1775,Alpelisib,0
NCI-H716,Olaparib,Palbociclib,0
BT-20,Lapatinib,Palbociclib,0
BT-474,Gemcitabine,PD173074,0
KP-3,Cisplatin,LGK974,0
HCC1954,Navitoclax,Nilotinib,0
SNU-C2B,Navitoclax,SB505124,0
COLO-320-HSR,MK-1775,Oxaliplatin,0
HCC1806,Gemcitabine,BI-2536,0
SU8686,Gemcitabine,AZD7762,0
OCUB-M,Pictilisib,Alisertib,0
CaR-1,LGK974,SB505124,0
CCK-81,Linsitinib,MK-1775,0
AU565,5-Fluorouracil,Olaparib,0
PANC-03-27,Trametinib,SCH772984,0
MDA-MB-415,Linsitinib,Wee1 Inhibitor,0
LS-513,Crizotinib,SB216763,0
CAPAN-2,SCH772984,Palbociclib,0
MDA-MB-436,Sapitinib,AZD7762,0
HCC70,Olaparib,JQ1,0
MDA-MB-468,Navitoclax,Taselisib,0
MRK-nu-1,Lapatinib,Uprosertib,0
CAL-85-1,Bortezomib,Vorinostat,1
HCC1954,5-Fluorouracil,Alisertib,0
CFPAC-1,Olaparib,Palbociclib,0
MFM-223,Navitoclax,Uprosertib,0
MDA-MB-468,Temozolomide,Docetaxel,0
HCC70,OSI-027,Sorafenib,0
SNU-81,AZD8055,Trametinib,0
HCC1428,Crizotinib,Afatinib,0
PANC-02-03,Olaparib,MK-1775,0
SNU-1040,Navitoclax,Afatinib,0
MDA-MB-415,Linsitinib,MK-2206,0
BT-483,PD173074,Pictilisib,0
BT-483,Crizotinib,JQ1,0
CL-11,MK-2206,AZD8055,0
SW948,AZD8055,Vinorelbine,0
MRK-nu-1,PD173074,Uprosertib,0
EFM-19,Bortezomib,Afatinib,0
HDQ-P1,Gemcitabine,Olaparib,0
CAMA-1,Olaparib,GSK269962A,0
SNU-407,SCH772984,MK-2206,0
SW1990,Olaparib,Dactolisib,0
MDA-MB-361,Cisplatin,AZD7762,0
DiFi,Navitoclax,Camptothecin,0
ZR-75-30,Linsitinib,OSI-027,0
NCI-H508,Palbociclib,BMS-754807,0
HDQ-P1,PD173074,Linsitinib,0
MDA-MB-436,Docetaxel,AZD6482,0
MDA-MB-453,PD173074,Venetoclax,0
T47D,Taselisib,RO-3306,0
HCC1395,Trametinib,Ribociclib,0
SNU-C1,MK-2206,Palbociclib,0
BT-474,5-Fluorouracil,Taselisib,0
PANC-08-13,Ruxolitinib,Trametinib,0
BxPC-3,Sorafenib,Oxaliplatin,0
PANC-08-13,AZD7762,Paclitaxel,0
CL-11,LGK974,MK-1775,0
MDA-MB-231,Navitoclax,Gemcitabine,0
HCC2218,Lapatinib,Linsitinib,0
SW620,Trametinib,AZD4547,0
MDA-MB-231,Vorinostat,Lapatinib,0
HCC1500,Axitinib,RO-3306,0
SW837,Linsitinib,SCH772984,0
HCC2157,Crizotinib,Olaparib,0
MFM-223,Cisplatin,Alpelisib,0
SW1463,Afatinib,Linsitinib,0
HCC1599,Gemcitabine,Crizotinib,0
MDA-MB-453,MK-2206,Lapatinib,0
Hs-578-T,Pictilisib,Trametinib,0
DAN-G,Dasatinib,Linsitinib,1
AU565,Bortezomib,Alpelisib,0
HCC1395,Trametinib,ZM447439,0
SNU-407,Palbociclib,Oxaliplatin,0
MDA-MB-157,Navitoclax,Nilotinib,0
COLO-824,Luminespib,RO-3306,0
HCC1419,Lapatinib,AZD6482,0
BT-549,Temozolomide,AZD7762,0
HCC1599,Linsitinib,5-Fluorouracil,0
BxPC-3,SCH772984,Trametinib,0
COLO-824,Gemcitabine,NU7441,0
HCC1428,Navitoclax,MK-1775,0
MDA-MB-231,Trametinib,OSI-027,0
PANC-10-05,Trametinib,Galunisertib,0
DU-4475,Navitoclax,Temozolomide,0
SUIT-2,Sorafenib,MK-1775,0
Hs-766T,Crizotinib,Linsitinib,0
HCC1806,Docetaxel,Crizotinib,0
MZ1-PC,Sorafenib,Irinotecan,0
SNU-1040,Sapitinib,BMS-754807,0
SU8686,MK-1775,MK-2206,0
HCC1419,MK-1775,Doramapimod,0
MCF7,Sapitinib,5-Fluorouracil,0
EVSA-T,Temozolomide,Alpelisib,0
OCUB-M,Linsitinib,ZM447439,0
SW620,Navitoclax,AZD7762,1
HCC1937,Sapitinib,Navitoclax,0
SW948,Afatinib,Trametinib,0
HCC70,Luminespib,Temozolomide,0
CaR-1,Olaparib,BMS-754807,0
MDA-MB-231,Trametinib,Nilotinib,0
T84,5-Fluorouracil,Camptothecin,0
ZR-75-30,Axitinib,Doramapimod,0
CAMA-1,Temozolomide,5-Fluorouracil,0
BT-549,Temozolomide,Taselisib,0
Hs-578-T,Taselisib,ZM447439,0
MDA-MB-175-VII,Luminespib,Bortezomib,0
LS-180,5-Fluorouracil,Olaparib,0
SUIT-2,SCH772984,AZD7762,0
HCC1419,Sapitinib,Olaparib,0
UACC-812,Vorinostat,Gemcitabine,0
SNU-407,Afatinib,Navitoclax,0
SNU-407,Vinorelbine,AZD7762,0
AU565,AZD7762,Gemcitabine,0
SW48,SB216763,AZD8055,0
YAPC,MK-1775,Paclitaxel,0
SNU-81,AZD8055,AZD4547,0
SW948,SB216763,Sapitinib,0
SW1990,Galunisertib,OSI-027,0
BxPC-3,Oxaliplatin,LGK974,0
NCI-H716,Crizotinib,Taselisib,0
HCC1954,Navitoclax,PD173074,0
KP-1N,Irinotecan,Sorafenib,0
COLO-320-HSR,Oxaliplatin,Crizotinib,0
MDA-MB-157,Bortezomib,RO-3306,0
CFPAC-1,Trametinib,Erlotinib,0
MDA-MB-330,Sapitinib,AZD7762,0
NCI-H747,Linsitinib,BMS-754807,0
COLO-824,Navitoclax,PF-4708671,1
SW1417,SCH772984,MK-2206,0
MDA-MB-361,OSI-027,Axitinib,0
DAN-G,Galunisertib,Paclitaxel,0
SW948,Sapitinib,SB505124,0
HCT-15,AZD8055,Palbociclib,0
BT-474,Trametinib,Vorinostat,0
Hs-578-T,Sapitinib,JQ1,0
HCC1419,Docetaxel,Afatinib,0
CAL-148,Palbociclib,Ribociclib,0
ZR-75-1,Linsitinib,AZD6482,0
HCC1428,Sapitinib,Navitoclax,0
LS-180,Linsitinib,SCH772984,0
HCC1500,MK-2206,Tozasertib,0
HCC1187,Docetaxel,Gemcitabine,0
HCC38,Olaparib,Lapatinib,0
EFM-192A,Pictilisib,ZM447439,0
HCC1143,Pictilisib,Venetoclax,0
MDA-MB-415,Gemcitabine,Sorafenib,0
C2BBe1,Linsitinib,Sapitinib,0
HCC1569,Pictilisib,Sorafenib,0
MDA-MB-361,Luminespib,Sorafenib,0
KP-1N,Dasatinib,Trametinib,1
GP5d,MK-2206,AZD8055,0
HT-115,SB505124,MK-1775,0
PSN1,Oxaliplatin,Trametinib,0
MDA-MB-453,Trametinib,Luminespib,0
KP-3,Lapatinib,OSI-027,0
NCI-H716,Olaparib,SB505124,0
KP-1N,SCH772984,AZD7762,0
BT-483,Navitoclax,Cisplatin,0
MDA-MB-415,Luminespib,Camptothecin,0
HPAC,Ruxolitinib,Navitoclax,0
Hs-578-T,Axitinib,Taselisib,1
ZR-75-30,Temozolomide,JQ1,0
KP-2,5-Fluorouracil,AZD7762,0
NCI-H716,Sapitinib,Camptothecin,0
MFM-223,Taselisib,Docetaxel,0
BT-474,MK-1775,Palbociclib,0
EFM-192A,Trametinib,RO-3306,0
EFM-19,Gemcitabine,MK-2206,0
BT-483,Trametinib,Luminespib,0
MDA-MB-175-VII,Taselisib,Trametinib,1
KP-2,Lapatinib,Palbociclib,0
HCC1937,Navitoclax,Axitinib,0
EFM-192A,MK-1775,AZD7762,0
HCT-15,Dabrafenib,AZD8055,0
SW948,Oxaliplatin,Navitoclax,0
CaR-1,LGK974,Afatinib,0
HCC1599,Docetaxel,RO-3306,0
KP-4,Dasatinib,Trametinib,1
HuP-T3,LGK974,Paclitaxel,0
T47D,Vorinostat,Gemcitabine,1
MDA-MB-175-VII,PD173074,5-Fluorouracil,0
HCC1599,PD173074,Nilotinib,0
BT-20,Luminespib,Camptothecin,0
CAL-120,MK-1775,Entinostat,0
MDA-MB-453,Navitoclax,Paclitaxel,1
BT-20,Axitinib,Luminespib,0
EFM-19,Luminespib,Docetaxel,0
HCC70,AZD7762,Lapatinib,0
Hs-578-T,Bortezomib,Vorinostat,0
PA-TU-8902,Taselisib,SCH772984,1
MDA-MB-361,Linsitinib,ZM447439,0
RKO,Afatinib,MK-2206,0
HCC1599,Trametinib,Venetoclax,0
SW948,MK-2206,AZD4547,0
ZR-75-1,MK-2206,AZD8055,0
HCT-116,MK-1775,MK-2206,1
MDA-MB-436,Lapatinib,Uprosertib,0
CFPAC-1,Irinotecan,Trametinib,0
COLO-678,5-Fluorouracil,AZD7762,0
YAPC,Taselisib,Gemcitabine,0
KP-4,Linsitinib,SCH772984,1
MCF7,Lapatinib,AZD8055,0
AU565,Navitoclax,Alisertib,1
T47D,5-Fluorouracil,Doramapimod,0
EFM-192A,Crizotinib,MK-1775,0
HCC1187,OSI-027,Palbociclib,0
HCC38,Cisplatin,KU-55933,0
HCC1937,Vorinostat,Gemcitabine,0
DU-4475,Linsitinib,Tozasertib,0
SNU-175,Dabrafenib,MK-1775,0
MDA-MB-157,PD173074,5-Fluorouracil,0
CL-11,LGK974,SB216763,0
HCC1428,5-Fluorouracil,Tozasertib,0
T84,AZD8055,Dabrafenib,0
SNU-C5,Linsitinib,AZD4547,0
HCC1395,Trametinib,Uprosertib,0
HPAC,Crizotinib,Palbociclib,0
HCC202,Bortezomib,Docetaxel,0
MDA-MB-468,Navitoclax,Crizotinib,0
PA-TU-8988T,Navitoclax,Oxaliplatin,0
CaR-1,Oxaliplatin,AZD7762,0
AU565,Vorinostat,Alpelisib,0
SNU-407,Oxaliplatin,Crizotinib,0
RKO,AZD8055,MK-1775,0
CaR-1,Vinorelbine,SCH772984,0
SW620,LGK974,Sapitinib,0
JIMT-1,OSI-027,GSK269962A,0
CAL-148,Trametinib,Nilotinib,0
MCF7,PD173074,Palbociclib,0
MDA-MB-175-VII,Crizotinib,Docetaxel,0
SW48,5-Fluorouracil,SB505124,0
OCUB-M,MK-1775,Lapatinib,1
KP-4,Navitoclax,Taselisib,0
PA-TU-8988T,Palbociclib,Erlotinib,0
SNU-81,SB216763,LGK974,0
MDA-MB-468,Navitoclax,NU7441,0
HT55,Sapitinib,Linsitinib,0
T84,Vinorelbine,5-Fluorouracil,0
HCC1937,AZD7762,OSI-027,0
T47D,Cisplatin,AZD7762,0
SU8686,Cisplatin,Crizotinib,0
ZR-75-1,Sapitinib,Navitoclax,0
COLO-320-HSR,MK-1775,Taselisib,0
HCC1806,Axitinib,JQ1,0
SW620,MK-2206,AZD8055,0
EFM-19,PD173074,Paclitaxel,0
CAL-85-1,Trametinib,RO-3306,0
HCC1143,MK-1775,Crizotinib,0
EFM-192A,Crizotinib,Docetaxel,0
SW620,Dabrafenib,Sapitinib,0
OCUB-M,Lapatinib,KU-55933,0
NCI-H716,Sapitinib,AZD7762,0
HCC1937,Pictilisib,Olaparib,0
SNU-1040,Linsitinib,LGK974,0
BT-474,Docetaxel,Afatinib,0
KP-3,Lapatinib,Gemcitabine,0
BT-20,Vorinostat,Entinostat,0
ZR-75-1,Sapitinib,ZM447439,0
CFPAC-1,Ruxolitinib,Oxaliplatin,0
YAPC,SCH772984,AZD7762,0
KP-4,Linsitinib,MK-1775,0
SUIT-2,Oxaliplatin,MK-1775,0
CAL-120,Cisplatin,Camptothecin,0
MCF7,MK-1775,Vorinostat,0
HCC1937,Trametinib,Cisplatin,0
CaR-1,SCH772984,Trametinib,0
KP-4,MK-1775,AZD7762,1
CFPAC-1,Ruxolitinib,Taselisib,0
CAMA-1,Lapatinib,AZD8055,0
SW1463,Sapitinib,Olaparib,0
COLO-824,Sapitinib,Olaparib,0
DU-4475,MK-1775,Entinostat,0
MFM-223,Luminespib,Trametinib,0
SW1417,SCH772984,Palbociclib,0
MDA-MB-453,Olaparib,Alisertib,0
CAMA-1,Linsitinib,Uprosertib,0
SW1116,MK-2206,LGK974,0
COLO-678,Sapitinib,5-Fluorouracil,0
HCC202,Bortezomib,Pictilisib,0
LS-513,Crizotinib,MK-1775,0
Hs-766T,Navitoclax,Paclitaxel,0
MRK-nu-1,OSI-027,JQ1,1
MDA-MB-468,Palbociclib,Alpelisib,0
PANC-04-03,Olaparib,Oxaliplatin,0
CAMA-1,Trametinib,JQ1,0
COLO-824,Trametinib,Pictilisib,0
JIMT-1,Trametinib,SB216763,0
CFPAC-1,Dactolisib,Oxaliplatin,0
SW1990,Crizotinib,Taselisib,0
HCC1143,Lapatinib,Gemcitabine,0
UACC-893,Sapitinib,AZD7762,0
MDA-MB-436,Axitinib,RO-3306,0
SNU-1040,AZD8055,Afatinib,0
CAMA-1,Crizotinib,OSI-027,0
MDA-MB-436,Lapatinib,Entinostat,0
PA-TU-8902,AZD7762,OSI-027,0
MDA-MB-231,Temozolomide,5-Fluorouracil,0
HCC1599,OSI-027,SCH772984,0
MDA-MB-175-VII,AZD7762,Gemcitabine,0
CAMA-1,Docetaxel,Navitoclax,0
COLO-824,Axitinib,Temozolomide,0
SNU-C1,SCH772984,Olaparib,0
PANC-08-13,Irinotecan,Galunisertib,0
MDA-MB-330,MK-2206,Lapatinib,0
C2BBe1,Afatinib,AZD7762,0
SW948,SB216763,Linsitinib,0
SNU-C1,MK-2206,Olaparib,0
NCI-H716,Vinorelbine,AZD4547,0
CAL-51,OSI-027,Vorinostat,0
COLO-205,SB216763,BMS-754807,0
COLO-320-HSR,MK-2206,Afatinib,1
HCT-116,Oxaliplatin,BMS-754807,0
MDA-MB-436,Olaparib,OSI-027,0
SW48,Navitoclax,AZD7762,0
EFM-19,Palbociclib,KU-55933,0
DU-4475,Gemcitabine,Cisplatin,0
BxPC-3,Irinotecan,Paclitaxel,0
YAPC,5-Fluorouracil,Linsitinib,0
MDA-MB-231,Docetaxel,Alisertib,0
HuP-T4,Dactolisib,Taselisib,0
SW1463,BMS-754807,AZD4547,0
HCC1954,Temozolomide,NU7441,0
NCI-H747,Vinorelbine,LGK974,0
SNU-175,Afatinib,LGK974,0
HCC38,Luminespib,Afatinib,0
PANC-02-03,Paclitaxel,AZD7762,0
UACC-893,Axitinib,SB216763,0
CAMA-1,Cisplatin,Dabrafenib,0
MDA-MB-436,MK-1775,MK-2206,0
MCF7,AZD7762,Vorinostat,0
SNU-1040,Vinorelbine,Sapitinib,0
CAL-85-1,MK-2206,BI-2536,0
COLO-824,OSI-027,Temozolomide,0
KP-3,5-Fluorouracil,Taselisib,0
CAL-85-1,Temozolomide,Pictilisib,0
MDA-MB-157,Bortezomib,Alpelisib,0
HCC1599,Gemcitabine,Navitoclax,1
PSN1,Erlotinib,Palbociclib,0
EVSA-T,Pictilisib,Tozasertib,1
MFM-223,Trametinib,SCH772984,1
KP-2,Olaparib,Dactolisib,0
DU-4475,Palbociclib,SCH772984,0
MDA-MB-157,Temozolomide,PD173074,0
T47D,Palbociclib,BI-2536,0
MDA-MB-231,Sapitinib,KU-55933,0
LS-513,Navitoclax,Vinorelbine,1
MFM-223,MK-1775,Pictilisib,0
CAL-120,Crizotinib,Wee1 Inhibitor,0
EVSA-T,Lapatinib,AZD8055,0
EVSA-T,OSI-027,Docetaxel,0
T84,Sapitinib,Camptothecin,0
HCC2218,Vorinostat,AZD6482,0
HCC1954,PD173074,Entinostat,0
CAMA-1,Lapatinib,RO-3306,0
HCC1500,AZD7762,MK-2206,0
MDA-MB-468,Pictilisib,Olaparib,0
MDA-MB-436,Bortezomib,Olaparib,0
CAL-120,Cisplatin,Sapitinib,0
JIMT-1,Lapatinib,Entinostat,0
CAL-85-1,Pictilisib,Sapitinib,0
MDA-MB-157,OSI-027,Luminespib,0
MDA-MB-361,Crizotinib,NU7441,0
T47D,Taselisib,Olaparib,0
CAL-120,Docetaxel,OSI-027,0
MDA-MB-157,Luminespib,MK-2206,0
HCC1500,Vorinostat,Ribociclib,1
KP-2,OSI-027,SCH772984,0
HCC1954,Trametinib,PF-4708671,0
CAL-51,5-Fluorouracil,PD173074,0
DU-4475,Axitinib,KU-55933,0
CAL-51,MK-1775,5-Fluorouracil,0
CAPAN-2,AZD7762,Erlotinib,0
COLO-824,Luminespib,Axitinib,0
MDA-MB-468,MK-1775,Gemcitabine,1
MDA-MB-157,Bortezomib,Olaparib,0
BT-549,Axitinib,SB216763,0
CL-11,Linsitinib,Oxaliplatin,0
LS-513,Taselisib,SCH772984,0
CAL-120,Docetaxel,Nilotinib,0
SNU-C1,MK-2206,BMS-754807,0
GP5d,AZD7762,Taselisib,0
HCC1395,OSI-027,Palbociclib,0
BT-20,Navitoclax,BI-2536,1
PANC-03-27,Olaparib,Ruxolitinib,0
HCC1954,Navitoclax,Temozolomide,0
COLO-824,Trametinib,Linsitinib,0
T47D,Lapatinib,Gemcitabine,0
