,id,anchor_names,library_names,AUPRC,F1,BACC,KAPPA,num_pos,data_num
1648,1648,Taselisib,Afatinib,0.2642077579451571,0.26666666666666666,0.5952380952380952,0.20189274447949523,8,92
1649,1649,SB505124,Vinorelbine,1.0,0.0,0.5,0.0,1,44
1650,1650,AZD4547,Taselisib,0.497790404040404,0.5714285714285715,0.8089430894308942,0.5352112676056338,3,44
1651,1651,SB216763,AZD7762,0.125,0.0,0.5,0.0,1,44
1652,1652,Navitoclax,Trametinib,0.7870723360107862,0.7073170731707318,0.7999378689033861,0.5647850248610705,37,124
1653,1653,Gemcitabine,KU-55933,,0.0,1.0,,0,50
1654,1654,SCH772984,Sorafenib,0.16666666666666666,0.0,0.5,0.0,1,29
1655,1655,Navitoclax,AZD8055,0.5805992366230672,0.5531914893617023,0.7121212121212122,0.40506329113924056,22,94
1656,1656,Navitoclax,GSK269962A,0.8303913219675437,0.8076923076923077,0.8,0.6,25,50
1657,1657,Dabrafenib,MK-2206,0.315212999550359,0.4,0.6403508771929824,0.3265306122448979,6,44
1658,1658,Irinotecan,AZD7762,0.560881886340113,0.5263157894736842,0.6461988304093567,0.28409090909090906,9,28
1659,1659,Cisplatin,ZM447439,1.0,0.0,0.5,0.0,1,49
1660,1660,Taselisib,KU-55933,0.3492063492063492,0.0,0.5,0.0,3,50
1661,1661,LGK974,MK-2206,,0.0,1.0,,0,72
1662,1662,Luminespib,AZD8055,,0.0,1.0,,0,50
1663,1663,Cisplatin,Sorafenib,,0.0,1.0,,0,79
1664,1664,Vorinostat,GSK269962A,0.2202380952380952,0.0,0.48936170212765956,-0.030927835051546504,3,50
1665,1665,Camptothecin,MK-2206,0.041666666666666664,0.0,0.5,0.0,1,44
1666,1666,Gemcitabine,Docetaxel,,0.0,1.0,,0,52
1667,1667,Pictilisib,Lapatinib,0.24730090311986863,0.4444444444444445,0.7173913043478262,0.3902439024390243,4,50
1668,1668,Gemcitabine,MK-2206,0.2720679241628187,0.0,0.4931506849315068,-0.022181146025878062,6,79
1669,1669,PD173074,Wee1 Inhibitor,1.0,0.0,0.5,0.0,1,48
1670,1670,Axitinib,AZD6482,0.4939232271856111,0.0,0.5,0.0,5,49
1671,1671,Palbociclib,Bortezomib,,0.0,1.0,,0,51
1672,1672,Pictilisib,BI-2536,0.2578463203463203,0.0,0.5,0.0,4,50
1673,1673,Cisplatin,Entinostat,0.05942268305171531,0.0,0.5,0.0,3,49
1674,1674,Bortezomib,Nilotinib,0.14333145395839497,0.0,0.4888888888888889,-0.03375527426160341,4,49
1675,1675,Dasatinib,OSI-027,0.1976003469569646,0.0,0.46,-0.10126582278481022,4,29
1676,1676,Olaparib,Nilotinib,,0.0,1.0,,0,49
1677,1677,Luminespib,Ribociclib,,0.0,1.0,,0,48
1678,1678,PD173074,Camptothecin,,0.0,1.0,,0,49
1679,1679,MK-1775,Navitoclax,0.5692571257839087,0.5952380952380952,0.7082577132486388,0.39320388349514557,38,125
1680,1680,Linsitinib,AZD4547,0.17936507936507934,0.0,0.4634146341463415,-0.07317073170731714,3,44
1681,1681,Taselisib,Uprosertib,,0.0,1.0,,0,49
1682,1682,OSI-027,Wee1 Inhibitor,,0.0,1.0,,0,48
1683,1683,Crizotinib,AZD4547,0.500383141762452,0.5,0.6666666666666666,0.48235294117647054,3,44
1684,1684,Luminespib,NU7441,,0.0,1.0,,0,49
1685,1685,BMS-754807,SB505124,,0.0,1.0,,0,44
1686,1686,Vinorelbine,Oxaliplatin,,0.0,1.0,,0,44
1687,1687,OSI-027,JQ1,0.1382783882783883,0.4,0.7287234042553192,0.36909871244635184,2,49
1688,1688,Lapatinib,Irinotecan,,0.0,1.0,,0,29
1689,1689,Ruxolitinib,Sorafenib,,0.0,1.0,,0,29
1690,1690,Trametinib,Entinostat,0.3937714915108532,0.5,0.6666666666666666,0.48421052631578954,3,49
1691,1691,Axitinib,Trametinib,,0.0,1.0,,0,51
1692,1692,Navitoclax,JQ1,0.3943396293134201,0.3448275862068966,0.5395299145299145,0.07363184079601992,13,49
1693,1693,AZD7762,Dasatinib,0.4300194931773879,0.5,0.6666666666666666,0.4716981132075472,3,28
1694,1694,Vorinostat,KU-55933,0.29150246305418714,0.0,0.4891304347826087,-0.03305785123966953,4,50
1695,1695,Lapatinib,Temozolomide,,0.0,1.0,,0,50
1696,1696,Irinotecan,Palbociclib,,0.0,1.0,,0,28
1697,1697,Docetaxel,Entinostat,0.05,0.0,0.5,0.0,1,49
1698,1698,Taselisib,Bortezomib,1.0,1.0,1.0,1.0,1,51
1699,1699,Galunisertib,Olaparib,,0.0,1.0,,0,28
1700,1700,Docetaxel,MK-1775,,0.0,1.0,,0,50
1701,1701,Crizotinib,Afatinib,0.01570809591642925,0.0,0.5,0.0,2,92
1702,1702,Galunisertib,SCH772984,,0.0,1.0,,0,29
1703,1703,SB216763,AZD8055,,0.0,1.0,,0,44
1704,1704,Palbociclib,Dabrafenib,,0.0,1.0,,0,93
1705,1705,Cisplatin,KU-55933,0.1,0.0,0.5,0.0,1,50
1706,1706,Navitoclax,Luminespib,0.41748366013071897,0.3333333333333333,0.71875,0.2957746478873239,2,50
1707,1707,MK-2206,Temozolomide,0.013157894736842105,0.0,0.5,0.0,1,50
1708,1708,Sapitinib,MK-2206,0.6169208192076815,0.5833333333333334,0.7314814814814814,0.525,14,95
1709,1709,Luminespib,Axitinib,,0.0,1.0,,0,51
1710,1710,Gemcitabine,Pictilisib,,0.0,0.9807692307692307,0.0,0,52
1711,1711,Axitinib,BI-2536,,0.0,1.0,,0,50
1712,1712,5-Fluorouracil,Doramapimod,,0.0,1.0,,0,48
1713,1713,Dabrafenib,Navitoclax,,0.0,0.9545454545454546,0.0,0,44
1714,1714,PD173074,AZD8055,0.7916666666666666,0.6666666666666666,0.75,0.6575342465753424,2,50
1715,1715,Axitinib,Docetaxel,,0.0,1.0,,0,52
1716,1716,Linsitinib,Palbociclib,0.028470824949698187,0.0,0.49173553719008267,-0.016528925619834656,2,123
1717,1717,Palbociclib,Alpelisib,0.045454545454545456,0.0,0.5,0.0,1,49
1718,1718,Bortezomib,RO-3306,0.16748366013071897,0.0,0.5,0.0,2,50
1719,1719,Crizotinib,Palbociclib,0.06451734539969835,0.0,0.49583333333333335,-0.011049723756906049,2,122
1720,1720,Palbociclib,BMS-754807,,0.0,0.9772727272727273,0.0,0,44
1721,1721,Axitinib,Taselisib,0.1658816425120773,0.0,0.46875,-0.0625,3,51
1722,1722,MK-2206,JQ1,0.2028769841269841,0.25,0.5916666666666667,0.18333333333333335,4,49
1723,1723,Crizotinib,Dactolisib,,0.0,1.0,,0,28
1724,1724,5-Fluorouracil,Alisertib,,0.0,1.0,,0,49
1725,1725,MK-1775,Vorinostat,0.014285714285714285,0.0,0.5,0.0,1,52
1726,1726,MK-2206,Alpelisib,0.5092959288753892,0.30769230769230765,0.5871794871794872,0.23570190641247846,10,49
1727,1727,Cisplatin,JQ1,0.356258353214875,0.22222222222222224,0.5659090909090909,0.14463840399002503,5,49
1728,1728,Cisplatin,OSI-027,0.365769144648455,0.0,0.5,0.0,3,80
1729,1729,PD173074,Nilotinib,0.3350305644639627,0.33333333333333337,0.6,0.3098591549295775,5,49
1730,1730,OSI-027,AZD8055,,0.0,1.0,,0,50
1731,1731,Olaparib,NU7441,,0.0,1.0,,0,49
1732,1732,AZD8055,Linsitinib,0.43637566187959187,0.380952380952381,0.5885416666666666,0.192090395480226,12,44
1733,1733,PD173074,Ribociclib,0.25,0.0,0.48936170212765956,-0.021276595744680993,1,48
1734,1734,Bortezomib,Camptothecin,1.0,1.0,1.0,1.0,1,49
1735,1735,Navitoclax,Dabrafenib,0.4067776278302594,0.0,0.5,0.0,3,93
1736,1736,Pictilisib,AZD7762,0.17619047619047618,0.0,0.4897959183673469,-0.02684563758389258,2,51
1737,1737,OSI-027,Dactolisib,,0.0,0.9642857142857143,0.0,0,28
1738,1738,MK-2206,Docetaxel,,0.0,0.9807692307692307,0.0,0,52
1739,1739,Camptothecin,Oxaliplatin,,0.0,1.0,,0,44
1740,1740,Vorinostat,Paclitaxel,0.03571428571428571,0.0,0.4791666666666667,-0.027972027972027913,1,49
1741,1741,Bortezomib,KU-55933,0.16666666666666666,0.0,0.5,0.0,1,50
1742,1742,Vinorelbine,AZD8055,,0.0,1.0,,0,44
1743,1743,Docetaxel,Trametinib,,0.0,1.0,,0,51
1744,1744,Temozolomide,AZD8055,,0.0,1.0,,0,50
1745,1745,AZD4547,MK-1775,,0.0,1.0,,0,44
1746,1746,LGK974,Oxaliplatin,,0.0,1.0,,0,73
1747,1747,Navitoclax,Camptothecin,0.5344497186970105,0.4912280701754386,0.6361823361823362,0.26379690949227375,27,92
1748,1748,Erlotinib,Trametinib,0.025,0.0,0.44642857142857145,-0.05454545454545445,1,29
1749,1749,SB505124,LGK974,,0.0,1.0,,0,44
1750,1750,OSI-027,KU-55933,,0.0,1.0,,0,50
1751,1751,OSI-027,Galunisertib,,0.0,1.0,,0,29
1752,1752,Temozolomide,Uprosertib,,0.0,1.0,,0,49
1753,1753,MK-1775,AZD4547,,0.0,1.0,,0,44
1754,1754,Linsitinib,Navitoclax,0.36220117922921546,0.3225806451612903,0.6103784403669725,0.22680412371134018,16,125
1755,1755,Navitoclax,Vinorelbine,0.4464723743697377,0.43749999999999994,0.560919540229885,0.1180400890868597,15,44
1756,1756,Dabrafenib,Camptothecin,,0.0,1.0,,0,43
1757,1757,Vorinostat,Ribociclib,0.39421987598458186,0.4,0.6555555555555556,0.368421052631579,3,48
1758,1758,Sorafenib,MK-2206,0.03571428571428571,0.0,0.5,0.0,1,28
1759,1759,MK-1775,Trametinib,0.10554836602435252,0.0,0.49145299145299143,-0.02573529411764719,7,124
1760,1760,Trametinib,Oxaliplatin,0.533102766798419,0.0,0.5,0.0,2,73
1761,1761,Vorinostat,Nilotinib,0.09790660225442833,0.0,0.4891304347826087,-0.03157894736842093,3,49
1762,1762,Trametinib,Vinorelbine,,0.0,1.0,,0,44
1763,1763,Olaparib,Dasatinib,,0.0,1.0,,0,28
1764,1764,LGK974,Taselisib,,0.0,1.0,,0,73
1765,1765,Cisplatin,Camptothecin,,0.0,1.0,,0,49
1766,1766,Palbociclib,5-Fluorouracil,,0.0,1.0,,0,124
1767,1767,MK-2206,AZD8055,0.27537646250548203,0.2962962962962963,0.5827004219409283,0.17998163452708915,15,94
1768,1768,Sapitinib,SB505124,,0.0,1.0,,0,44
1769,1769,Luminespib,SCH772984,0.033380681818181816,0.0,0.5,0.0,2,49
1770,1770,Galunisertib,Lapatinib,,0.0,1.0,,0,29
1771,1771,Temozolomide,Dabrafenib,,0.0,1.0,,0,49
1772,1772,Crizotinib,ZM447439,0.25,0.0,0.5,0.0,1,49
1773,1773,Trametinib,Taselisib,0.7782014345184665,0.6835443037974683,0.7786579683131407,0.5364832535885168,37,124
1774,1774,Lapatinib,Galunisertib,0.022727272727272728,0.0,0.5,0.0,1,29
1775,1775,Linsitinib,ZM447439,0.19426406926406925,0.0,0.4888888888888889,-0.03375527426160341,4,49
1776,1776,SCH772984,Camptothecin,,0.0,1.0,,0,43
1777,1777,PD173074,Vorinostat,0.05674603174603174,0.0,0.49,-0.026315789473684292,2,52
1778,1778,AZD4547,Trametinib,0.16748366013071897,0.0,0.4880952380952381,-0.03125,2,44
1779,1779,MK-1775,BI-2536,0.0625,0.0,0.5,0.0,1,50
1780,1780,Trametinib,Docetaxel,,0.0,1.0,,0,52
1781,1781,Trametinib,PD173074,0.009615384615384616,0.0,0.5,0.0,1,52
1782,1782,Temozolomide,JQ1,,0.0,1.0,,0,49
1783,1783,AZD7762,Entinostat,,0.0,1.0,,0,49
1784,1784,Palbociclib,NU7441,,0.0,1.0,,0,49
1785,1785,Afatinib,Dabrafenib,0.07821869488536155,0.0,0.5,0.0,3,44
1786,1786,Lapatinib,Olaparib,0.08333333333333333,0.0,0.5,0.0,1,78
1787,1787,MK-2206,Galunisertib,,0.0,1.0,,0,29
1788,1788,Lapatinib,Dactolisib,,0.0,0.9642857142857143,0.0,0,28
1789,1789,PD173074,KU-55933,1.0,1.0,1.0,1.0,1,50
1790,1790,Sapitinib,Luminespib,,0.0,1.0,,0,50
1791,1791,Luminespib,Docetaxel,,0.0,1.0,,0,52
1792,1792,Olaparib,Uprosertib,0.1,0.0,0.5,0.0,1,49
1793,1793,AZD7762,MK-2206,0.09144242506239007,0.25,0.5790598290598291,0.23124999999999996,6,123
1794,1794,AZD7762,Bortezomib,,0.0,1.0,,0,51
1795,1795,Olaparib,Tozasertib,,0.0,1.0,,0,50
1796,1796,Linsitinib,Axitinib,0.0534015114264883,0.0,0.5,0.0,4,51
1797,1797,MK-2206,Irinotecan,0.03571428571428571,0.0,0.5,0.0,1,29
1798,1798,Gemcitabine,RO-3306,,0.0,1.0,,0,50
1799,1799,Docetaxel,Afatinib,,0.0,1.0,,0,49
1800,1800,Trametinib,Ruxolitinib,0.25,0.0,0.5,0.0,1,29
1801,1801,Cisplatin,Sapitinib,0.05,0.0,0.4897959183673469,-0.020408163265306145,1,50
1802,1802,Lapatinib,Axitinib,0.03279569892473118,0.0,0.5,0.0,2,51
1803,1803,AZD7762,Temozolomide,,0.0,0.98,0.0,0,50
1804,1804,MK-1775,Axitinib,0.0625,0.0,0.5,0.0,1,51
1805,1805,SB505124,MK-2206,0.1432149017929808,0.0,0.48717948717948717,-0.03937007874015741,5,44
1806,1806,Axitinib,Dabrafenib,0.027777777777777776,0.0,0.5,0.0,1,49
1807,1807,Bortezomib,Vorinostat,0.2789566352066352,0.25,0.572463768115942,0.20408163265306123,6,52
1808,1808,Crizotinib,Doramapimod,,0.0,1.0,,0,48
1809,1809,AZD8055,LGK974,,0.0,1.0,,0,44
1810,1810,Erlotinib,AZD7762,,0.0,1.0,,0,28
1811,1811,PD173074,Linsitinib,1.0,1.0,1.0,1.0,1,50
1812,1812,AZD7762,Wee1 Inhibitor,0.09369256474519633,0.0,0.5,0.0,3,48
1813,1813,Trametinib,BMS-754807,0.5746212121212121,0.28571428571428575,0.6,0.22535211267605626,4,44
1814,1814,Olaparib,Linsitinib,0.11503623188405797,0.0,0.5,0.0,2,123
1815,1815,Afatinib,AZD7762,0.25,0.0,0.4883720930232558,-0.023255813953488413,1,44
1816,1816,OSI-027,LGK974,,0.0,1.0,,0,29
1817,1817,Navitoclax,Vorinostat,0.6237107661528571,0.6363636363636365,0.7541666666666667,0.5398230088495575,12,52
1818,1818,SB505124,MK-1775,,0.0,1.0,,0,44
1819,1819,Vorinostat,SCH772984,0.39458145883016066,0.30769230769230765,0.586111111111111,0.21946902654867262,9,49
1820,1820,SCH772984,AZD4547,0.05,0.0,0.4883720930232558,-0.023255813953488413,1,44
1821,1821,SCH772984,Trametinib,0.021739130434782608,0.0,0.4861111111111111,-0.018604651162790864,1,73
1822,1822,Afatinib,Trametinib,0.14262820512820512,0.0,0.5,0.0,2,44
1823,1823,Palbociclib,Pictilisib,,0.0,1.0,,0,52
1824,1824,Linsitinib,BI-2536,0.24583333333333335,0.0,0.5,0.0,2,50
1825,1825,5-Fluorouracil,Camptothecin,,0.0,1.0,,0,92
1826,1826,MK-1775,5-Fluorouracil,0.22573995359618496,0.13333333333333333,0.5321802091713596,0.09029345372460484,11,124
1827,1827,AZD4547,Afatinib,0.16666666666666666,0.0,0.5,0.0,1,43
1828,1828,Gemcitabine,Dabrafenib,0.125,0.0,0.5,0.0,1,49
1829,1829,AZD8055,SCH772984,0.2600297619047619,0.25,0.5875,0.17499999999999993,4,44
1830,1830,PD173074,Docetaxel,,0.0,1.0,,0,52
1831,1831,5-Fluorouracil,AZD4547,0.08333333333333333,0.0,0.5,0.0,1,44
1832,1832,Gemcitabine,Galunisertib,,0.0,1.0,,0,29
1833,1833,Sorafenib,Dasatinib,1.0,0.0,0.5,0.0,1,28
1834,1834,Cisplatin,GSK269962A,,0.0,1.0,,0,50
1835,1835,Taselisib,Crizotinib,0.12056227563087318,0.0,0.5,0.0,4,123
1836,1836,MK-2206,Ruxolitinib,,0.0,1.0,,0,29
1837,1837,MK-1775,Camptothecin,0.4425141537055209,0.5454545454545454,0.7166666666666667,0.40414507772020736,20,92
1838,1838,Olaparib,RO-3306,,0.0,1.0,,0,50
1839,1839,Crizotinib,Taselisib,0.08010906570024434,0.0,0.5,0.0,3,124
1840,1840,Temozolomide,KU-55933,,0.0,0.96,0.0,0,50
1841,1841,Trametinib,LGK974,0.045454545454545456,0.0,0.5,0.0,1,73
1842,1842,Linsitinib,AZD6482,0.4224257348798352,0.0,0.5,0.0,6,49
1843,1843,AZD7762,Taselisib,0.02631578947368421,0.0,0.5,0.0,1,124
1844,1844,Trametinib,Dasatinib,0.6909324163909762,0.6875,0.6354166666666667,0.27083333333333326,16,28
1845,1845,Palbociclib,PD173074,0.0625,0.0,0.5,0.0,1,52
1846,1846,Afatinib,Olaparib,,0.0,1.0,,0,44
1847,1847,AZD8055,BMS-754807,0.5138157894736842,0.3333333333333333,0.6125,0.29032258064516137,4,44
1848,1848,Navitoclax,Lapatinib,0.5156602685812267,0.5853658536585366,0.5862745098039216,0.16428126944617305,34,79
1849,1849,Dasatinib,Gemcitabine,0.045454545454545456,0.0,0.5,0.0,1,29
1850,1850,Crizotinib,Axitinib,0.08333333333333333,0.0,0.5,0.0,1,51
1851,1851,Cisplatin,PF-4708671,0.012195121951219513,0.0,0.5,0.0,1,50
1852,1852,Trametinib,SB505124,,0.0,1.0,,0,44
1853,1853,Palbociclib,MK-2206,0.17507527646406731,0.14285714285714288,0.5367256637168142,0.10109622411693042,10,123
1854,1854,Lapatinib,Doramapimod,0.8354166666666667,0.6666666666666666,0.75,0.6470588235294118,4,48
1855,1855,OSI-027,AZD6482,,0.0,1.0,,0,49
1856,1856,5-Fluorouracil,Palbociclib,0.5091839807286962,0.0,0.5,0.0,2,123
1857,1857,Cisplatin,Paclitaxel,,0.0,1.0,,0,77
1858,1858,OSI-027,Doramapimod,,0.0,1.0,,0,48
1859,1859,Lapatinib,AZD6482,0.43667857581904235,0.28571428571428575,0.5886363636363636,0.24148606811145512,5,49
1860,1860,5-Fluorouracil,Navitoclax,0.4023863823205683,0.5555555555555556,0.7185007974481659,0.5229007633587787,11,125
1861,1861,PD173074,Tozasertib,0.28234126984126984,0.0,0.48936170212765956,-0.030927835051546504,3,50
1862,1862,Gemcitabine,SCH772984,0.4581372549019608,0.5,0.6666666666666666,0.4901960784313726,3,78
1863,1863,Sapitinib,Vorinostat,,0.0,1.0,,0,52
1864,1864,Dactolisib,Sorafenib,,0.0,1.0,,0,29
1865,1865,OSI-027,RO-3306,,0.0,1.0,,0,50
1866,1866,Vorinostat,JQ1,0.5319769754465133,0.6511627906976745,0.7017543859649122,0.38493723849372385,19,49
1867,1867,Docetaxel,Palbociclib,,0.0,1.0,,0,51
1868,1868,SB216763,SCH772984,0.25,0.0,0.5,0.0,1,44
1869,1869,OSI-027,Alisertib,0.07908560163195713,0.0,0.4777777777777778,-0.05755395683453246,4,49
1870,1870,SB505124,Olaparib,,0.0,1.0,,0,44
1871,1871,OSI-027,Trametinib,0.23769420136151043,0.14285714285714288,0.5285714285714286,0.07692307692307687,10,80
1872,1872,Vinorelbine,5-Fluorouracil,,0.0,1.0,,0,44
1873,1873,Trametinib,Cisplatin,,0.0,1.0,,0,81
1874,1874,Oxaliplatin,AZD7762,0.125,0.0,0.4788732394366197,-0.02127659574468077,1,72
1875,1875,Ruxolitinib,5-Fluorouracil,0.019230769230769232,0.0,0.5,0.0,1,28
1876,1876,Trametinib,Uprosertib,0.5230857495735342,0.5555555555555556,0.7115384615384616,0.4570637119113573,10,49
1877,1877,Cisplatin,Uprosertib,0.25,0.0,0.5,0.0,1,49
1878,1878,Axitinib,5-Fluorouracil,,0.0,1.0,,0,52
1879,1879,Luminespib,Venetoclax,0.5424836601307189,0.6666666666666666,0.75,0.6571428571428571,2,48
1880,1880,Vinorelbine,LGK974,0.41229462545252016,0.0,0.5,0.0,3,44
1881,1881,AZD4547,SB216763,0.04008736559139785,0.0,0.5,0.0,2,44
