cell,drug1_db,drug2_db,synergy
CAL-85-1,Trametinib,Docetaxel,0
HT55,AZD4547,Crizotinib,0
ZR-75-1,Docetaxel,Nilotinib,0
MDA-MB-361,Cisplatin,Docetaxel,0
T47D,Cisplatin,GSK269962A,0
SW1417,Linsitinib,SB216763,0
SU8686,Erlotinib,Cisplatin,0
BT-474,Trametinib,Paclitaxel,0
GP5d,Oxaliplatin,MK-2206,0
HuP-T4,Dactolisib,Palbociclib,0
CAL-120,5-Fluorouracil,SB216763,0
MDST8,SCH772984,AZD8055,0
HCC70,Palbociclib,Cisplatin,0
PANC-04-03,LGK974,Navitoclax,0
BT-483,Crizotinib,Nilotinib,0
HuP-T4,MK-2206,Cisplatin,0
HCC70,PD173074,Linsitinib,0
CAL-85-1,5-Fluorouracil,PF-4708671,0
CAPAN-2,SCH772984,Erlotinib,0
RCM-1,Palbociclib,Linsitinib,0
COLO-320-HSR,Vinorelbine,LGK974,0
HCC1395,Linsitinib,Palbociclib,0
PANC-02-03,Palbociclib,Navitoclax,0
MDA-MB-231,Bortezomib,SB216763,0
HCC2218,PD173074,Paclitaxel,0
HCC2157,Temozolomide,PF-4708671,0
MDA-MB-436,5-Fluorouracil,AZD6482,0
EVSA-T,PD173074,Cisplatin,0
Hs-578-T,OSI-027,Sapitinib,1
KP-1N,Paclitaxel,MK-1775,0
UACC-893,Crizotinib,Gemcitabine,0
HCC38,Navitoclax,Docetaxel,1
MCF7,Docetaxel,Bortezomib,0
HCC1187,OSI-027,Sorafenib,0
BT-483,Palbociclib,Nilotinib,0
CAMA-1,Trametinib,Doramapimod,0
KP-2,LGK974,Erlotinib,0
HCC1428,Navitoclax,Sapitinib,0
EVSA-T,Taselisib,Sorafenib,0
CAPAN-1,Crizotinib,Navitoclax,0
PANC-03-27,Navitoclax,Crizotinib,1
AsPC-1,AZD7762,Oxaliplatin,0
CAL-120,Navitoclax,GSK269962A,1
UACC-893,Sapitinib,Luminespib,0
NCI-H508,Afatinib,AZD7762,0
MRK-nu-1,Pictilisib,KU-55933,0
HCC1954,Crizotinib,Nilotinib,0
NCI-H747,AZD7762,SB216763,0
BT-474,Olaparib,Dabrafenib,0
COLO-678,LGK974,Linsitinib,0
GP5d,Palbociclib,Navitoclax,0
HCC38,Linsitinib,BI-2536,0
LS-513,SB505124,MK-1775,0
OCUB-M,Cisplatin,Temozolomide,0
MDA-MB-157,Olaparib,Luminespib,0
CAL-120,Palbociclib,Afatinib,0
HCC1143,MK-1775,Lapatinib,0
AU565,Olaparib,Palbociclib,0
EFM-192A,PD173074,AZD6482,0
KP-2,Lapatinib,Sorafenib,0
T47D,AZD7762,Pictilisib,0
Hs-766T,LGK974,Irinotecan,0
CAL-148,Vorinostat,Axitinib,0
CAL-85-1,OSI-027,Axitinib,0
MDA-MB-157,Palbociclib,Linsitinib,0
BT-20,MK-1775,Temozolomide,0
BxPC-3,Navitoclax,AZD7762,0
MDA-MB-157,AZD7762,Doramapimod,0
BT-549,Axitinib,KU-55933,0
HCC1937,Palbociclib,Cisplatin,0
EVSA-T,Cisplatin,Linsitinib,0
SK-CO-1,MK-1775,AZD7762,1
MZ1-PC,Oxaliplatin,Sorafenib,0
CaR-1,BMS-754807,5-Fluorouracil,0
MDA-MB-330,Crizotinib,GSK269962A,0
PANC-03-27,SCH772984,Dactolisib,0
PANC-10-05,5-Fluorouracil,Taselisib,0
T47D,AZD7762,Camptothecin,0
OCUB-M,Pictilisib,Temozolomide,0
HCC1500,Temozolomide,Doramapimod,0
ZR-75-1,Olaparib,Nilotinib,0
CAPAN-2,Dactolisib,AZD7762,0
BT-20,OSI-027,Tozasertib,0
EFM-19,Bortezomib,PF-4708671,0
MDA-MB-468,Olaparib,KU-55933,0
YAPC,SCH772984,Dasatinib,0
HCC1806,Gemcitabine,Axitinib,0
NCI-H508,MK-1775,AZD4547,0
C2BBe1,5-Fluorouracil,AZD7762,0
NCI-H508,Palbociclib,LGK974,0
LoVo,Navitoclax,Linsitinib,0
PANC-10-05,Dasatinib,Lapatinib,0
SW1417,Camptothecin,5-Fluorouracil,0
MRK-nu-1,Taselisib,AZD6482,0
ZR-75-30,Bortezomib,AZD7762,0
SNU-C5,SB505124,Vinorelbine,0
KP-3,MK-1775,Taselisib,0
MDA-MB-468,Trametinib,Linsitinib,0
PANC-03-27,Dasatinib,OSI-027,1
KP-1N,Galunisertib,Dactolisib,0
PANC-08-13,Taselisib,Navitoclax,1
MZ1-PC,Linsitinib,Dasatinib,0
HT-115,MK-1775,BMS-754807,0
SNU-175,Crizotinib,Palbociclib,1
CAL-51,Pictilisib,OSI-027,0
MDA-MB-330,Axitinib,Cisplatin,0
HCC70,Docetaxel,Afatinib,0
CAPAN-2,5-Fluorouracil,Crizotinib,0
PANC-08-13,MK-2206,Dasatinib,0
BxPC-3,Trametinib,Irinotecan,0
NCI-H716,Linsitinib,AZD7762,0
SW1417,Palbociclib,BMS-754807,0
AsPC-1,Sorafenib,Gemcitabine,0
CAL-148,OSI-027,Olaparib,0
YAPC,Linsitinib,MK-2206,0
SNU-1040,SCH772984,MK-1775,0
MDA-MB-361,Taselisib,Tozasertib,0
HCC2157,Docetaxel,Sapitinib,1
JIMT-1,MK-1775,Entinostat,0
KP-2,Dasatinib,Erlotinib,0
MFM-223,Linsitinib,KU-55933,0
CAL-85-1,Vorinostat,SB216763,0
MDA-MB-361,Axitinib,KU-55933,0
HCC1395,Crizotinib,AZD8055,0
MDA-MB-157,Lapatinib,Palbociclib,0
CFPAC-1,Oxaliplatin,Gemcitabine,0
CAL-120,MK-2206,Paclitaxel,0
PANC-04-03,Erlotinib,Palbociclib,0
SW948,SCH772984,BMS-754807,0
SU8686,Galunisertib,LGK974,0
CAMA-1,Linsitinib,Sapitinib,0
MDA-MB-175-VII,Linsitinib,Sapitinib,0
SUIT-2,Irinotecan,Erlotinib,0
CAPAN-1,Gemcitabine,Trametinib,0
BT-549,Luminespib,GSK269962A,0
BT-549,Navitoclax,Alpelisib,0
HCC1143,Gemcitabine,Sapitinib,0
SNU-407,SB505124,Oxaliplatin,0
DiFi,MK-1775,AZD8055,0
HCC2157,Vorinostat,Venetoclax,0
CAL-51,Linsitinib,SB216763,0
PA-TU-8988T,Olaparib,5-Fluorouracil,0
ZR-75-30,Cisplatin,Docetaxel,0
MIA-PaCa-2,Dasatinib,Gemcitabine,0
UACC-812,OSI-027,Olaparib,0
C2BBe1,SB505124,Olaparib,0
PANC-04-03,Paclitaxel,OSI-027,0
AU565,Pictilisib,Crizotinib,0
SNU-81,LGK974,Sapitinib,0
HDQ-P1,5-Fluorouracil,Olaparib,0
HCC1937,OSI-027,PF-4708671,0
SNU-81,SCH772984,AZD8055,0
UACC-893,Navitoclax,Temozolomide,0
HCC38,Temozolomide,Docetaxel,0
CAL-51,Temozolomide,Uprosertib,0
AU565,Trametinib,SB216763,0
COLO-824,Navitoclax,Doramapimod,0
COLO-824,Palbociclib,Vorinostat,0
EFM-192A,AZD7762,MK-1775,0
MDA-MB-436,Luminespib,5-Fluorouracil,0
HCC1599,Pictilisib,OSI-027,0
HDQ-P1,Sapitinib,Luminespib,0
MDA-MB-436,Docetaxel,Uprosertib,0
MDA-MB-436,Cisplatin,Pictilisib,0
SNU-C5,MK-2206,Palbociclib,0
HT-115,SCH772984,Dabrafenib,0
CAL-51,Lapatinib,Linsitinib,0
MIA-PaCa-2,Irinotecan,Lapatinib,0
SW948,BMS-754807,Vinorelbine,0
COLO-320-HSR,AZD7762,Oxaliplatin,0
BT-483,MK-1775,Sapitinib,0
SW1417,LGK974,Olaparib,0
EFM-19,Crizotinib,AZD6482,0
UACC-893,MK-2206,Cisplatin,0
HCC2157,Pictilisib,Bortezomib,0
HPAC,Erlotinib,MK-2206,0
NCI-H508,Crizotinib,Oxaliplatin,0
PANC-04-03,Navitoclax,Lapatinib,1
CCK-81,MK-1775,Sapitinib,0
Hs-766T,Ruxolitinib,AZD7762,0
MDA-MB-436,MK-1775,Camptothecin,0
HCC1954,AZD7762,Docetaxel,0
KP-1N,Sorafenib,AZD7762,0
LS-513,Dabrafenib,Taselisib,0
HCC1599,Cisplatin,Pictilisib,0
MDA-MB-468,Sapitinib,Axitinib,0
C2BBe1,Crizotinib,AZD8055,0
YAPC,LGK974,Navitoclax,0
SW48,Crizotinib,Olaparib,0
HCC38,Docetaxel,Palbociclib,0
CAMA-1,Pictilisib,Alpelisib,0
EFM-19,OSI-027,Wee1 Inhibitor,0
PL4,Navitoclax,Cisplatin,1
SW1463,MK-2206,AZD7762,1
HCC1500,Sapitinib,5-Fluorouracil,0
HCC1187,MK-1775,MK-2206,0
BT-483,Olaparib,Axitinib,0
HT-29,Linsitinib,Camptothecin,0
HCC1806,Navitoclax,Uprosertib,0
MDA-MB-231,Crizotinib,NU7441,0
MRK-nu-1,Lapatinib,Nilotinib,0
HCC1395,OSI-027,Olaparib,0
MDST8,AZD7762,Oxaliplatin,0
SUIT-2,Dactolisib,Crizotinib,0
PA-TU-8902,Linsitinib,Crizotinib,0
PANC-08-13,Galunisertib,LGK974,0
BT-483,Vorinostat,Sapitinib,0
RCM-1,SB505124,Olaparib,0
CL-11,Vinorelbine,SB216763,0
LS-123,Olaparib,SCH772984,0
BT-549,Trametinib,AZD8055,0
BT-549,Palbociclib,OSI-027,0
MCF7,Gemcitabine,Sorafenib,0
NCI-H716,SB216763,SB505124,0
DiFi,Olaparib,AZD4547,0
HCC1599,Linsitinib,Crizotinib,0
PANC-02-03,MK-1775,Galunisertib,0
COLO-205,BMS-754807,LGK974,0
HCC2218,Taselisib,Wee1 Inhibitor,0
BT-20,Olaparib,Gemcitabine,0
COLO-678,LGK974,Dabrafenib,0
KP-2,Oxaliplatin,LGK974,0
MDA-MB-436,Navitoclax,Lapatinib,0
COLO-205,Oxaliplatin,MK-2206,0
Hs-578-T,Sapitinib,BI-2536,0
SW837,SB505124,Linsitinib,0
COLO-320-HSR,Trametinib,Palbociclib,0
SW1417,BMS-754807,5-Fluorouracil,0
MDA-MB-175-VII,MK-2206,AZD6482,0
LS-411N,AZD7762,Vinorelbine,0
HuP-T3,MK-2206,Oxaliplatin,0
HCC2218,AZD7762,Crizotinib,0
MIA-PaCa-2,Dasatinib,OSI-027,0
MDA-MB-415,Trametinib,Cisplatin,0
UACC-893,5-Fluorouracil,Navitoclax,0
PANC-04-03,Trametinib,Cisplatin,0
AU565,OSI-027,Olaparib,0
ZR-75-1,MK-1775,Gemcitabine,0
HCC1500,Gemcitabine,OSI-027,0
BT-549,Temozolomide,Cisplatin,0
HCC2998,Dabrafenib,AZD4547,1
KP-3,MK-1775,Trametinib,0
CAPAN-2,MK-1775,OSI-027,0
PANC-08-13,Dasatinib,Navitoclax,0
HDQ-P1,Pictilisib,Paclitaxel,0
SW48,Dabrafenib,Oxaliplatin,0
BxPC-3,Paclitaxel,Irinotecan,0
COLO-824,Gemcitabine,Vorinostat,0
EFM-19,Pictilisib,Temozolomide,0
UACC-893,Docetaxel,5-Fluorouracil,0
HuP-T4,Palbociclib,Cisplatin,0
HCC1569,Axitinib,KU-55933,0
HCC1954,MK-1775,KU-55933,0
AU565,Cisplatin,Lapatinib,0
AsPC-1,Taselisib,Navitoclax,1
KP-3,Dactolisib,Oxaliplatin,0
EFM-192A,Pictilisib,Sapitinib,0
SNU-1040,SCH772984,BMS-754807,0
BxPC-3,Erlotinib,Trametinib,0
UACC-893,AZD7762,Afatinib,0
HuP-T3,AZD7762,Cisplatin,1
CL-11,BMS-754807,Taselisib,0
HCC1569,Vorinostat,Axitinib,0
HCC1419,Olaparib,Taselisib,1
MRK-nu-1,PD173074,Paclitaxel,0
MDA-MB-468,Axitinib,Olaparib,0
MDA-MB-436,Axitinib,Olaparib,0
MDA-MB-415,Vorinostat,Linsitinib,0
COLO-824,Taselisib,Navitoclax,0
DAN-G,MK-2206,Taselisib,0
SNU-C5,Navitoclax,Oxaliplatin,0
CAL-148,Olaparib,Doramapimod,0
CFPAC-1,Olaparib,Dactolisib,0
BT-483,Navitoclax,Lapatinib,1
SNU-C5,AZD8055,Oxaliplatin,0
HCC1428,Lapatinib,AZD7762,0
MDA-MB-415,Palbociclib,Tozasertib,0
BT-549,Trametinib,PF-4708671,0
CAL-85-1,Navitoclax,Entinostat,1
LS-411N,Crizotinib,Dabrafenib,1
OCUB-M,MK-1775,AZD7762,1
DU-4475,Gemcitabine,SB216763,0
T47D,Axitinib,Linsitinib,0
BxPC-3,Paclitaxel,Dasatinib,1
ZR-75-1,Olaparib,Navitoclax,0
HPAC,5-Fluorouracil,Cisplatin,0
HCC1954,Gemcitabine,Sorafenib,0
CAPAN-1,OSI-027,MK-2206,0
CAL-51,Gemcitabine,Afatinib,0
MCF7,OSI-027,Axitinib,0
HCC2157,Crizotinib,SCH772984,0
BT-549,MK-2206,OSI-027,0
CAPAN-2,LGK974,Gemcitabine,0
CAL-120,Vorinostat,Linsitinib,0
MDA-MB-175-VII,Lapatinib,BI-2536,1
HT-115,Sapitinib,SCH772984,1
HCC1569,PD173074,Bortezomib,0
HCC1143,Luminespib,MK-2206,0
HCT-15,Vinorelbine,Afatinib,0
PANC-02-03,Navitoclax,Paclitaxel,1
BT-474,Docetaxel,AZD8055,0
Hs-578-T,Vorinostat,Dabrafenib,0
SW948,Olaparib,SCH772984,0
HCC1569,MK-1775,Olaparib,0
PSN1,Palbociclib,Irinotecan,0
CW-2,SB505124,Taselisib,0
SW1990,Erlotinib,Palbociclib,0
HCC2157,Vorinostat,Wee1 Inhibitor,0
UACC-812,MK-1775,Temozolomide,0
CAL-85-1,Taselisib,Sorafenib,0
HCC1395,Vorinostat,SCH772984,0
HCC1954,Trametinib,Bortezomib,0
SNU-407,SB505124,Linsitinib,0
BxPC-3,Palbociclib,Sorafenib,0
HCC70,Docetaxel,Taselisib,0
UACC-893,Bortezomib,Cisplatin,0
SNU-175,5-Fluorouracil,Taselisib,0
Hs-578-T,Crizotinib,Bortezomib,0
MDA-MB-157,Temozolomide,Venetoclax,0
PL4,AZD7762,Trametinib,0
HCT-15,BMS-754807,Dabrafenib,0
COLO-824,AZD7762,Crizotinib,0
EVSA-T,Gemcitabine,AZD7762,1
MDA-MB-415,Taselisib,Docetaxel,0
KP-2,Palbociclib,SCH772984,0
CFPAC-1,Galunisertib,Lapatinib,0
T47D,AZD7762,Docetaxel,0
BT-474,Gemcitabine,ZM447439,0
EFM-19,Navitoclax,Docetaxel,1
HCC1937,Axitinib,NU7441,0
CFPAC-1,Crizotinib,SCH772984,0
CAMA-1,Cisplatin,MK-2206,0
CAL-148,Linsitinib,Wee1 Inhibitor,0
PANC-08-13,AZD7762,Linsitinib,0
BT-549,Luminespib,Vorinostat,0
MFM-223,Luminespib,Paclitaxel,0
SW620,Navitoclax,Olaparib,0
MDA-MB-175-VII,Palbociclib,Navitoclax,0
HCC1937,Bortezomib,PF-4708671,0
CAL-51,PD173074,Paclitaxel,0
MDST8,MK-1775,LGK974,0
EFM-192A,MK-1775,Lapatinib,0
EFM-19,Lapatinib,SCH772984,0
SW1417,Palbociclib,MK-2206,0
EVSA-T,Vorinostat,Doramapimod,0
LoVo,MK-1775,Trametinib,0
KM12,Navitoclax,MK-1775,0
CFPAC-1,AZD7762,MK-1775,0
BT-474,Docetaxel,KU-55933,0
HCC1954,5-Fluorouracil,AZD7762,0
HPAC,Taselisib,MK-2206,0
LS-411N,SB505124,AZD4547,0
BT-483,Cisplatin,Entinostat,0
SW48,LGK974,Palbociclib,0
JIMT-1,AZD7762,Linsitinib,0
MZ1-PC,Linsitinib,LGK974,0
MDA-MB-415,Axitinib,NU7441,0
EFM-192A,Docetaxel,Sorafenib,0
CAL-51,PD173074,Cisplatin,1
MDST8,5-Fluorouracil,Afatinib,0
MRK-nu-1,Taselisib,Cisplatin,0
Hs-578-T,Taselisib,BI-2536,0
BT-20,Olaparib,Nilotinib,0
SW1116,MK-1775,BMS-754807,0
PANC-04-03,Crizotinib,Ruxolitinib,0
MDA-MB-436,AZD7762,SB216763,0
HuP-T3,Taselisib,Oxaliplatin,0
RCM-1,MK-1775,AZD4547,0
HDQ-P1,5-Fluorouracil,Cisplatin,0
HCC38,Cisplatin,Alpelisib,0
MDA-MB-361,Lapatinib,SB216763,0
BT-474,Olaparib,PF-4708671,0
SW837,Trametinib,Vinorelbine,0
ZR-75-30,Gemcitabine,Temozolomide,0
HCC1143,PD173074,Alisertib,0
CL-11,Olaparib,Taselisib,0
PA-TU-8988T,Cisplatin,Palbociclib,0
EFM-19,Docetaxel,KU-55933,0
EFM-19,Vorinostat,Pictilisib,0
PANC-08-13,OSI-027,Irinotecan,0
MIA-PaCa-2,Lapatinib,MK-2206,1
MDA-MB-157,Olaparib,Paclitaxel,0
OCUB-M,Palbociclib,Temozolomide,0
SU8686,Taselisib,Trametinib,0
HDQ-P1,5-Fluorouracil,Palbociclib,0
DU-4475,MK-1775,JQ1,1
PSN1,OSI-027,MK-2206,0
LS-411N,SCH772984,MK-1775,0
T47D,Navitoclax,MK-1775,0
SNU-C2B,Olaparib,AZD7762,0
MDA-MB-415,Palbociclib,MK-2206,0
CW-2,SB216763,Afatinib,0
SNU-81,AZD8055,Linsitinib,0
SW1990,Erlotinib,Crizotinib,0
MDA-MB-330,Luminespib,SB216763,0
Hs-766T,MK-1775,Ruxolitinib,0
BT-483,Cisplatin,Docetaxel,0
DU-4475,Vorinostat,JQ1,1
MDA-MB-175-VII,OSI-027,GSK269962A,0
DiFi,Taselisib,SB505124,0
NCI-H508,Linsitinib,AZD8055,0
NCI-H747,Linsitinib,AZD7762,0
HCC1954,Bortezomib,Nilotinib,0
HCT-15,Linsitinib,MK-2206,1
CAL-120,Lapatinib,AZD7762,0
KP-4,MK-2206,Oxaliplatin,0
CAMA-1,Docetaxel,Paclitaxel,0
SNU-C1,Linsitinib,Vinorelbine,0
KP-3,AZD7762,Irinotecan,0
CAL-120,Olaparib,Temozolomide,0
MDA-MB-468,Lapatinib,Ribociclib,0
PANC-10-05,Trametinib,Crizotinib,0
HCC1419,Lapatinib,Pictilisib,0
SW1116,Olaparib,SCH772984,0
HCC2998,Taselisib,Sapitinib,0
BT-549,Luminespib,Docetaxel,0
KP-2,OSI-027,Dactolisib,0
BT-483,AZD7762,Vorinostat,0
PANC-02-03,Palbociclib,LGK974,0
PA-TU-8902,Erlotinib,AZD7762,0
HCC1500,Axitinib,BI-2536,0
BT-474,Olaparib,Nilotinib,0
UACC-893,Temozolomide,GSK269962A,0
HT-29,AZD8055,Olaparib,0
KP-3,LGK974,OSI-027,0
JIMT-1,Taselisib,Navitoclax,0
RCM-1,Palbociclib,LGK974,0
PA-TU-8988T,Lapatinib,Linsitinib,0
HCC70,Pictilisib,Sapitinib,0
COLO-320-HSR,Taselisib,Vinorelbine,0
PANC-08-13,SCH772984,OSI-027,0
EFM-19,Olaparib,Nilotinib,0
KM12,Linsitinib,Camptothecin,0
LS-180,Taselisib,LGK974,0
CaR-1,Dabrafenib,MK-2206,0
BT-549,5-Fluorouracil,AZD8055,0
SW948,MK-1775,AZD4547,0
CAPAN-2,Lapatinib,Sorafenib,0
BT-20,Palbociclib,Luminespib,0
MDA-MB-436,5-Fluorouracil,Doramapimod,0
EVSA-T,Cisplatin,Gemcitabine,1
SNU-81,Sapitinib,LGK974,0
HCT-15,Oxaliplatin,Navitoclax,0
EVSA-T,Pictilisib,Alisertib,1
YAPC,Erlotinib,MK-2206,0
EVSA-T,MK-1775,Sapitinib,0
MFM-223,Axitinib,Trametinib,0
CFPAC-1,SCH772984,Erlotinib,0
EFM-192A,Temozolomide,RO-3306,0
DiFi,Dabrafenib,SCH772984,0
LS-123,LGK974,Linsitinib,0
HCC38,Crizotinib,Navitoclax,0
CAL-148,Docetaxel,PD173074,0
BT-549,Trametinib,Docetaxel,0
HDQ-P1,Palbociclib,SCH772984,0
HCC1500,Cisplatin,NU7441,0
LS-411N,AZD7762,Crizotinib,0
ZR-75-1,Sapitinib,KU-55933,0
CAPAN-2,Dasatinib,Trametinib,1
LS-180,Navitoclax,Trametinib,0
MIA-PaCa-2,5-Fluorouracil,Olaparib,0
HuP-T3,Crizotinib,5-Fluorouracil,0
LS-123,Dabrafenib,5-Fluorouracil,0
HCC1569,Pictilisib,Paclitaxel,0
MDA-MB-361,Luminespib,Paclitaxel,0
KP-3,5-Fluorouracil,Cisplatin,0
SUIT-2,Taselisib,Erlotinib,0
SNU-81,SB216763,Vinorelbine,0
SNU-C1,Camptothecin,SB216763,0
UACC-812,5-Fluorouracil,MK-2206,0
T84,Camptothecin,Oxaliplatin,0
BxPC-3,MK-2206,Gemcitabine,0
DAN-G,Taselisib,Navitoclax,1
MDA-MB-415,AZD7762,Lapatinib,0
CAL-148,Temozolomide,PF-4708671,0
HCC2157,Trametinib,Crizotinib,1
BT-483,MK-2206,BI-2536,0
CFPAC-1,Linsitinib,LGK974,0
MZ1-PC,Trametinib,Navitoclax,0
MCF7,Pictilisib,KU-55933,0
KM12,AZD7762,Olaparib,0
CFPAC-1,Navitoclax,Olaparib,0
PANC-08-13,Sorafenib,Palbociclib,0
MDA-MB-468,Lapatinib,Sorafenib,0
MIA-PaCa-2,Irinotecan,AZD7762,1
MRK-nu-1,Lapatinib,Luminespib,0
HPAC,MK-1775,OSI-027,0
KP-3,Erlotinib,Dactolisib,0
HCC2157,Sapitinib,GSK269962A,0
SW1417,Navitoclax,MK-2206,0
SW1463,5-Fluorouracil,Taselisib,0
HCC1428,PD173074,Olaparib,0
HT-29,Sapitinib,MK-1775,0
BT-474,Palbociclib,Docetaxel,0
MFM-223,Bortezomib,SB216763,0
MRK-nu-1,Olaparib,KU-55933,0
HCC2998,Afatinib,AZD7762,0
CCK-81,Trametinib,AZD4547,0
SU8686,Galunisertib,SCH772984,0
HCC1395,Taselisib,Nilotinib,0
HCC1428,Navitoclax,Ribociclib,0
HCC2998,SCH772984,AZD8055,0
GP5d,Sapitinib,SCH772984,0
CAL-120,Lapatinib,Camptothecin,0
ZR-75-30,Olaparib,Bortezomib,0
MRK-nu-1,Navitoclax,Trametinib,0
LoVo,AZD4547,AZD7762,0
BT-483,Lapatinib,Wee1 Inhibitor,0
SNU-175,Olaparib,AZD4547,0
MDST8,Sapitinib,Dabrafenib,0
MDA-MB-436,Palbociclib,Sorafenib,0
PANC-04-03,MK-1775,Dasatinib,0
KP-2,MK-2206,Cisplatin,0
MRK-nu-1,Olaparib,Pictilisib,0
BT-549,Taselisib,Trametinib,1
CL-11,SCH772984,BMS-754807,1
MFM-223,OSI-027,Cisplatin,0
KP-2,Taselisib,LGK974,0
SW48,SB505124,Oxaliplatin,0
UACC-893,AZD7762,Lapatinib,0
SNU-C1,Linsitinib,Palbociclib,0
MDA-MB-436,Olaparib,Sorafenib,0
KM12,Afatinib,Olaparib,0
C2BBe1,Trametinib,MK-1775,0
OCUB-M,MK-2206,KU-55933,1
MDA-MB-436,Luminespib,Crizotinib,0
HDQ-P1,PD173074,Luminespib,0
MDA-MB-415,Crizotinib,Entinostat,0
HCC1143,Taselisib,Navitoclax,0
MRK-nu-1,Palbociclib,Linsitinib,0
UACC-893,Gemcitabine,GSK269962A,0
DU-4475,Luminespib,Nilotinib,0
HuP-T4,OSI-027,Galunisertib,0
COLO-320-HSR,Oxaliplatin,SB216763,0
SW1463,Navitoclax,AZD7762,1
Hs-766T,SCH772984,Erlotinib,0
HCC2218,Gemcitabine,Doramapimod,0
HCC1395,OSI-027,Wee1 Inhibitor,0
PANC-08-13,Galunisertib,Dasatinib,0
HCC1143,Taselisib,AZD7762,0
MDA-MB-231,PD173074,Luminespib,0
MFM-223,Crizotinib,SCH772984,0
AU565,Bortezomib,Venetoclax,0
MDA-MB-330,MK-1775,Vorinostat,0
MDA-MB-453,PD173074,Navitoclax,0
DU-4475,Bortezomib,Lapatinib,0
CAL-51,PD173074,RO-3306,0
EVSA-T,Taselisib,Entinostat,0
HT-29,Camptothecin,5-Fluorouracil,0
MDA-MB-453,Vorinostat,SCH772984,0
BT-483,Sapitinib,Vorinostat,0
NCI-H747,Dabrafenib,Taselisib,0
T84,AZD4547,Camptothecin,0
LS-180,MK-1775,SB505124,0
BT-20,Temozolomide,KU-55933,0
MDA-MB-415,Taselisib,Temozolomide,0
HT-115,Oxaliplatin,Trametinib,0
MDA-MB-157,Linsitinib,Taselisib,0
PANC-08-13,Trametinib,Gemcitabine,0
PANC-02-03,AZD7762,Linsitinib,0
CAL-148,Sapitinib,Nilotinib,0
AU565,AZD7762,Vorinostat,0
MDA-MB-361,Cisplatin,SB216763,0
MRK-nu-1,Sapitinib,Cisplatin,0
MFM-223,AZD7762,Bortezomib,0
BT-474,MK-2206,AZD7762,0
SNU-81,SB505124,Navitoclax,0
SW1990,Dasatinib,Dactolisib,0
MDA-MB-436,AZD7762,Bortezomib,0
KP-4,MK-2206,Dactolisib,0
HCC1428,Bortezomib,Cisplatin,0
MIA-PaCa-2,Olaparib,Taselisib,0
MRK-nu-1,Lapatinib,GSK269962A,0
SW620,Oxaliplatin,AZD4547,0
HCC202,Temozolomide,AZD7762,0
HCC38,Lapatinib,Sorafenib,0
ZR-75-30,Lapatinib,PF-4708671,0
NCI-H747,Dabrafenib,MK-2206,0
ZR-75-30,Lapatinib,BI-2536,1
MDA-MB-231,Trametinib,Axitinib,0
HCC1599,Vorinostat,Alisertib,1
MDA-MB-453,Vorinostat,Linsitinib,0
HCC1187,Pictilisib,Camptothecin,0
ZR-75-30,Luminespib,BI-2536,0
MDA-MB-468,Trametinib,Uprosertib,1
COLO-678,MK-1775,Olaparib,0
HCC38,Luminespib,RO-3306,0
CaR-1,BMS-754807,Vinorelbine,0
UACC-812,Pictilisib,Temozolomide,0
LS-513,Afatinib,5-Fluorouracil,0
EFM-19,MK-2206,Axitinib,0
SNU-175,Taselisib,SB505124,0
RCM-1,SB216763,AZD7762,0
HCC38,Temozolomide,RO-3306,0
YAPC,MK-2206,Palbociclib,0
MIA-PaCa-2,OSI-027,SCH772984,0
CFPAC-1,Oxaliplatin,LGK974,0
HCT-15,Olaparib,Dabrafenib,0
BT-474,Crizotinib,BI-2536,0
PANC-08-13,MK-1775,Trametinib,0
HCC1599,Cisplatin,Gemcitabine,0
CAL-148,Pictilisib,MK-1775,0
CAMA-1,AZD7762,Venetoclax,0
JIMT-1,Sapitinib,Axitinib,1
EFM-192A,Docetaxel,Linsitinib,0
CAPAN-2,LGK974,Irinotecan,0
HCC1143,Trametinib,BI-2536,0
MDST8,SCH772984,Olaparib,0
HT-115,Sapitinib,Dabrafenib,0
HuP-T4,Oxaliplatin,Crizotinib,0
PANC-02-03,Lapatinib,Ruxolitinib,0
HCC1599,Cisplatin,Alisertib,0
HuP-T4,Palbociclib,SCH772984,1
PANC-10-05,Ruxolitinib,Dasatinib,0
COLO-824,Taselisib,JQ1,0
PANC-08-13,Trametinib,Linsitinib,0
Hs-766T,Gemcitabine,LGK974,0
EFM-192A,Trametinib,MK-2206,0
KM12,Navitoclax,Dabrafenib,0
MDA-MB-231,Olaparib,Taselisib,0
HCC38,Crizotinib,5-Fluorouracil,0
HDQ-P1,5-Fluorouracil,Wee1 Inhibitor,0
HT-29,Dabrafenib,Linsitinib,0
HT-29,Taselisib,Linsitinib,0
CAL-120,MK-1775,Alisertib,0
SW1990,Gemcitabine,Erlotinib,0
CCK-81,Taselisib,LGK974,0
PANC-10-05,OSI-027,Cisplatin,0
KP-2,Olaparib,AZD7762,0
SNU-1040,MK-1775,Camptothecin,0
LoVo,Vinorelbine,MK-2206,0
PANC-08-13,Olaparib,Gemcitabine,0
HCT-116,Vinorelbine,Trametinib,0
HCC1500,Palbociclib,MK-2206,0
PANC-02-03,Cisplatin,Olaparib,0
MRK-nu-1,Linsitinib,Gemcitabine,0
