cell,drug1_db,drug2_db,synergy
EFM-19,Cisplatin,Dabrafenib,0
SNU-175,AZD8055,LGK974,0
HCC1500,Sapitinib,GSK269962A,0
HCC1937,Temozolomide,Axitinib,0
BT-483,Docetaxel,Uprosertib,0
MDA-MB-175-VII,Temozolomide,Olaparib,0
UACC-893,Linsitinib,AZD8055,0
PANC-02-03,Olaparib,MK-2206,0
MDA-MB-453,Gemcitabine,AZD8055,0
MDA-MB-157,Taselisib,SB216763,0
PANC-08-13,AZD7762,Lapatinib,0
DAN-G,Palbociclib,Sorafenib,0
CAPAN-1,Irinotecan,Sorafenib,0
SNU-175,SCH772984,Camptothecin,0
CAMA-1,Bortezomib,PD173074,0
BT-474,Gemcitabine,Entinostat,0
LS-180,AZD7762,Afatinib,0
CAPAN-1,Irinotecan,Cisplatin,1
MDA-MB-361,Sapitinib,Entinostat,0
BT-474,Pictilisib,Palbociclib,0
HCC70,AZD7762,MK-2206,0
CAPAN-2,MK-1775,AZD7762,0
HCC1500,Navitoclax,ZM447439,0
HCC1187,Axitinib,SB216763,0
HCC1500,Axitinib,RO-3306,0
EVSA-T,Lapatinib,Vorinostat,0
KM12,Dabrafenib,Palbociclib,0
HCC202,Lapatinib,Navitoclax,1
BT-483,Gemcitabine,JQ1,0
CL-11,Dabrafenib,LGK974,0
BT-474,Axitinib,Doramapimod,0
HCC1187,Palbociclib,SB216763,0
HCC1599,Vorinostat,Alisertib,1
COLO-205,MK-2206,AZD8055,0
HCC1419,Lapatinib,Vorinostat,0
T47D,Luminespib,SB216763,0
BT-549,PD173074,AZD7762,0
MDA-MB-453,5-Fluorouracil,Paclitaxel,0
CFPAC-1,Sorafenib,Erlotinib,0
AU565,Temozolomide,Olaparib,0
MDA-MB-231,Olaparib,AZD6482,0
CCK-81,AZD8055,Navitoclax,0
EFM-192A,5-Fluorouracil,Taselisib,0
HCC2998,Taselisib,Afatinib,0
BT-549,PD173074,Bortezomib,0
HCC2218,Crizotinib,ZM447439,0
SUIT-2,Palbociclib,Dactolisib,0
NCI-H747,Olaparib,Navitoclax,0
COLO-824,Temozolomide,Ribociclib,0
HCC2157,5-Fluorouracil,Dabrafenib,0
CaR-1,MK-2206,SB216763,0
MDA-MB-330,Gemcitabine,Tozasertib,0
HCC1954,Navitoclax,Temozolomide,0
PANC-08-13,Gemcitabine,5-Fluorouracil,0
HCC1954,Olaparib,Taselisib,0
ZR-75-30,Sapitinib,ZM447439,0
SW837,5-Fluorouracil,Navitoclax,0
PANC-08-13,Palbociclib,Galunisertib,0
HCC1937,Palbociclib,KU-55933,0
HCC1428,Pictilisib,OSI-027,0
T47D,Pictilisib,Uprosertib,0
EVSA-T,Olaparib,Gemcitabine,0
UACC-893,PD173074,Temozolomide,0
HCC1569,Temozolomide,Taselisib,0
HCC70,Axitinib,Pictilisib,0
HCC1806,PD173074,AZD8055,0
MDA-MB-231,Luminespib,AZD7762,1
PANC-02-03,MK-1775,LGK974,0
MDA-MB-415,5-Fluorouracil,SCH772984,0
T47D,Palbociclib,PF-4708671,0
YAPC,MK-2206,Gemcitabine,0
HT55,MK-2206,Navitoclax,0
DAN-G,Galunisertib,MK-2206,0
MDA-MB-175-VII,5-Fluorouracil,JQ1,0
HCC202,MK-2206,Axitinib,0
BT-20,Sapitinib,AZD8055,0
SU8686,Trametinib,MK-2206,0
HCC1569,Navitoclax,NU7441,0
BT-474,5-Fluorouracil,Lapatinib,0
CAL-85-1,Cisplatin,Crizotinib,0
PANC-04-03,Navitoclax,Palbociclib,0
MDA-MB-157,OSI-027,Wee1 Inhibitor,0
AsPC-1,Sorafenib,5-Fluorouracil,0
KP-2,Oxaliplatin,Galunisertib,0
CAL-148,Palbociclib,Uprosertib,0
NCI-H716,Camptothecin,Taselisib,0
HCC70,PD173074,Alpelisib,0
JIMT-1,OSI-027,AZD6482,0
LS-123,Navitoclax,AZD7762,0
SW620,Olaparib,BMS-754807,0
SK-CO-1,Olaparib,MK-2206,0
HCC1143,Olaparib,Alisertib,0
CL-11,MK-1775,SB216763,0
MDA-MB-436,5-Fluorouracil,ZM447439,0
JIMT-1,Bortezomib,Alisertib,0
MRK-nu-1,Lapatinib,Vorinostat,0
MFM-223,MK-2206,Axitinib,0
HCC1500,Linsitinib,AZD8055,0
EFM-19,Axitinib,AZD8055,0
KP-4,SCH772984,Dactolisib,0
HCC1143,MK-1775,RO-3306,0
COLO-824,Palbociclib,Afatinib,0
HCC2998,SCH772984,SB505124,0
SW1990,Navitoclax,Cisplatin,1
NCI-H508,5-Fluorouracil,AZD4547,0
CW-2,Linsitinib,SB216763,0
EFM-19,Sapitinib,PD173074,0
NCI-H508,BMS-754807,Trametinib,0
BT-549,Lapatinib,Trametinib,0
HCC38,Olaparib,OSI-027,0
SW48,Palbociclib,Navitoclax,0
AsPC-1,Galunisertib,AZD7762,0
BT-20,Cisplatin,Paclitaxel,0
BxPC-3,Erlotinib,MK-1775,0
MDA-MB-231,Olaparib,5-Fluorouracil,0
ZR-75-30,Olaparib,Gemcitabine,0
SW837,Trametinib,Linsitinib,1
CCK-81,Oxaliplatin,SB216763,1
ZR-75-1,Luminespib,Olaparib,0
COLO-824,Taselisib,Cisplatin,0
PANC-04-03,Crizotinib,MK-2206,0
CAMA-1,Luminespib,Alpelisib,0
RKO,Camptothecin,Sapitinib,0
HCC1419,Gemcitabine,Entinostat,0
YAPC,Lapatinib,LGK974,0
HCC1428,Sapitinib,RO-3306,0
OCUB-M,Pictilisib,AZD8055,0
Hs-766T,Linsitinib,Dasatinib,0
BT-483,Axitinib,AZD6482,0
JIMT-1,Palbociclib,Temozolomide,0
JIMT-1,Pictilisib,RO-3306,0
MDA-MB-415,Lapatinib,Nilotinib,1
PA-TU-8902,Cisplatin,Ruxolitinib,0
HCT-116,Camptothecin,5-Fluorouracil,0
CL-11,MK-2206,Linsitinib,0
SNU-C1,SB216763,Navitoclax,0
BT-474,Crizotinib,Lapatinib,0
CFPAC-1,Oxaliplatin,Sorafenib,0
MCF7,OSI-027,RO-3306,0
BT-20,Luminespib,Taselisib,0
T47D,5-Fluorouracil,Paclitaxel,0
CL-11,Crizotinib,Camptothecin,0
PA-TU-8902,Irinotecan,Taselisib,0
SNU-1040,Taselisib,Oxaliplatin,0
COLO-678,AZD4547,Crizotinib,0
HCC1806,Cisplatin,AZD7762,0
CAL-51,PD173074,Linsitinib,0
Hs-578-T,Luminespib,Dabrafenib,0
PANC-08-13,Paclitaxel,Dasatinib,0
SW948,Palbociclib,Trametinib,0
DAN-G,Cisplatin,Dasatinib,1
HT-29,BMS-754807,Afatinib,0
HCC1569,Bortezomib,Pictilisib,0
MDA-MB-231,Pictilisib,Axitinib,0
KM12,5-Fluorouracil,AZD4547,0
BT-483,Cisplatin,Lapatinib,0
EFM-19,Luminespib,MK-1775,0
HCT-116,Camptothecin,Afatinib,0
HT-115,AZD4547,Afatinib,0
MDA-MB-468,5-Fluorouracil,AZD8055,0
CFPAC-1,Cisplatin,SCH772984,0
SW948,Olaparib,Palbociclib,0
YAPC,MK-1775,Ruxolitinib,0
AsPC-1,Erlotinib,Oxaliplatin,0
HCC1395,Axitinib,GSK269962A,0
MDA-MB-468,Axitinib,Luminespib,0
BT-549,Pictilisib,AZD8055,0
DAN-G,MK-2206,Dasatinib,1
GP5d,Linsitinib,Oxaliplatin,0
HCC1419,Taselisib,PF-4708671,0
SNU-C2B,Trametinib,SB216763,0
MCF7,Temozolomide,OSI-027,0
HCC1937,Axitinib,Camptothecin,0
MCF7,Vorinostat,Cisplatin,0
CAL-148,Bortezomib,5-Fluorouracil,0
CL-11,BMS-754807,Olaparib,0
LoVo,Oxaliplatin,Navitoclax,0
KP-2,Navitoclax,Taselisib,1
YAPC,SCH772984,Cisplatin,0
PA-TU-8988T,AZD7762,Trametinib,0
HT-29,Palbociclib,BMS-754807,0
HCC1937,Axitinib,Luminespib,0
MCF7,Pictilisib,Camptothecin,0
HCT-15,SCH772984,MK-1775,0
SW1116,Olaparib,Taselisib,0
MDA-MB-436,Navitoclax,MK-2206,0
MDA-MB-157,OSI-027,Doramapimod,0
T47D,MK-1775,Wee1 Inhibitor,0
CFPAC-1,OSI-027,Ruxolitinib,0
Hs-578-T,Bortezomib,Sorafenib,0
MDA-MB-231,Lapatinib,GSK269962A,0
HuP-T4,Sorafenib,SCH772984,0
COLO-824,Vorinostat,Sapitinib,0
HCC1419,Linsitinib,Cisplatin,0
SW620,AZD7762,LGK974,0
SU8686,Palbociclib,Dactolisib,0
PANC-04-03,Oxaliplatin,Crizotinib,0
C2BBe1,MK-1775,Trametinib,0
BT-20,MK-2206,Venetoclax,0
PSN1,Linsitinib,5-Fluorouracil,0
HCC38,Docetaxel,Camptothecin,0
HCC2218,Bortezomib,Dabrafenib,0
CAMA-1,AZD7762,Crizotinib,0
T47D,MK-1775,ZM447439,0
Hs-766T,Galunisertib,Taselisib,0
CAL-120,Lapatinib,Dabrafenib,0
KP-3,MK-1775,Trametinib,0
HCC1500,Cisplatin,OSI-027,0
CAMA-1,Navitoclax,Sorafenib,0
OCUB-M,Crizotinib,Doramapimod,0
HCC1187,Axitinib,Taselisib,0
PANC-04-03,Olaparib,OSI-027,0
MDA-MB-231,Palbociclib,AZD6482,0
MCF7,Temozolomide,Sapitinib,0
ZR-75-30,Docetaxel,Pictilisib,0
PANC-02-03,MK-1775,Galunisertib,0
HCC1954,AZD7762,Linsitinib,0
HCC1937,Sapitinib,OSI-027,0
HCC1428,Palbociclib,Doramapimod,0
KP-1N,Linsitinib,Dasatinib,1
SW837,AZD4547,Vinorelbine,0
SNU-C1,AZD7762,Vinorelbine,0
DAN-G,Trametinib,Irinotecan,1
EFM-192A,Temozolomide,Nilotinib,0
SW837,MK-1775,AZD7762,1
OCUB-M,PD173074,Axitinib,0
BT-474,Luminespib,Navitoclax,0
CCK-81,AZD4547,AZD7762,0
SNU-407,MK-1775,BMS-754807,0
HCC1599,MK-2206,KU-55933,0
SW837,LGK974,Camptothecin,0
MDA-MB-415,Docetaxel,Entinostat,0
MIA-PaCa-2,Erlotinib,Trametinib,0
HCC1599,PD173074,Ribociclib,0
HCC70,Trametinib,Navitoclax,1
HCC2218,Olaparib,KU-55933,1
KP-1N,Palbociclib,Galunisertib,0
BT-483,Axitinib,Docetaxel,0
CAL-120,Gemcitabine,OSI-027,0
PANC-10-05,Ruxolitinib,Dactolisib,0
HCC1500,Temozolomide,SB216763,0
SW48,Dabrafenib,SCH772984,0
PANC-04-03,Olaparib,SCH772984,0
PANC-10-05,Lapatinib,Paclitaxel,0
YAPC,Crizotinib,Erlotinib,0
CAL-148,Docetaxel,Temozolomide,0
SW620,BMS-754807,Olaparib,0
SW620,Olaparib,Trametinib,0
ZR-75-1,Pictilisib,Vorinostat,0
MRK-nu-1,Cisplatin,ZM447439,0
DU-4475,Taselisib,Olaparib,0
HCC1806,Luminespib,PF-4708671,0
HT55,MK-2206,Dabrafenib,0
BT-20,Cisplatin,MK-2206,0
OCUB-M,Docetaxel,Linsitinib,0
MDA-MB-361,MK-1775,Docetaxel,0
CAL-148,Sapitinib,Crizotinib,0
HCC1599,OSI-027,Navitoclax,1
MDA-MB-436,Palbociclib,MK-2206,0
HCC1937,Luminespib,Docetaxel,0
HCC1599,Luminespib,Taselisib,0
CW-2,Dabrafenib,Crizotinib,0
SNU-1040,AZD4547,Dabrafenib,0
HuP-T3,OSI-027,LGK974,0
COLO-824,Vorinostat,JQ1,0
LS-513,BMS-754807,AZD4547,0
HCC1954,MK-2206,Luminespib,0
EFM-19,Temozolomide,Dabrafenib,0
HDQ-P1,Navitoclax,Dabrafenib,0
LS-180,Linsitinib,Oxaliplatin,0
MDA-MB-468,Docetaxel,Sapitinib,0
BT-483,Palbociclib,GSK269962A,0
AU565,Gemcitabine,Entinostat,0
SNU-C5,Trametinib,SB505124,0
SK-CO-1,Linsitinib,AZD7762,0
DiFi,Dabrafenib,AZD8055,0
SW837,AZD7762,Vinorelbine,0
PANC-04-03,Oxaliplatin,Gemcitabine,0
HCT-116,Linsitinib,Taselisib,0
HCC1569,Lapatinib,RO-3306,0
PANC-02-03,Oxaliplatin,Erlotinib,0
HCC38,OSI-027,Sapitinib,0
HT-115,Camptothecin,Sapitinib,0
HCT-15,BMS-754807,Sapitinib,1
LS-180,AZD7762,Camptothecin,0
PSN1,Irinotecan,Taselisib,1
ZR-75-30,Docetaxel,Navitoclax,0
SU8686,Linsitinib,Palbociclib,0
HDQ-P1,Temozolomide,Palbociclib,0
HT-29,Vinorelbine,AZD8055,0
HCC1187,Sapitinib,Docetaxel,0
HCC1937,Cisplatin,Entinostat,1
SNU-C5,Palbociclib,AZD4547,0
COLO-824,Pictilisib,AZD6482,0
PANC-10-05,SCH772984,Olaparib,0
JIMT-1,Linsitinib,Bortezomib,0
ZR-75-30,PD173074,ZM447439,0
MCF7,Sapitinib,MK-1775,0
UACC-893,MK-2206,NU7441,0
HCC1187,Temozolomide,Linsitinib,0
HCC202,Cisplatin,Docetaxel,0
MCF7,Taselisib,Tozasertib,0
PANC-03-27,Lapatinib,Palbociclib,0
MIA-PaCa-2,Navitoclax,MK-2206,0
HCC1419,Lapatinib,SB216763,0
HCC1428,AZD7762,ZM447439,0
HCC1937,Axitinib,KU-55933,0
COLO-205,MK-2206,SB216763,0
KP-2,Paclitaxel,Lapatinib,0
BT-474,Pictilisib,SB216763,0
BT-474,Luminespib,RO-3306,0
KM12,SB505124,Linsitinib,0
MDA-MB-415,Bortezomib,Camptothecin,0
MRK-nu-1,Gemcitabine,Paclitaxel,0
UACC-893,Linsitinib,SB216763,0
LS-411N,Crizotinib,SB216763,0
SW48,Navitoclax,Olaparib,1
HCC2218,MK-2206,SB216763,0
ZR-75-30,5-Fluorouracil,MK-1775,0
PANC-10-05,Olaparib,LGK974,0
PANC-10-05,Lapatinib,Galunisertib,0
COLO-824,Pictilisib,Gemcitabine,0
HCC1806,OSI-027,Sorafenib,0
DU-4475,Vorinostat,AZD6482,1
MDA-MB-157,Axitinib,5-Fluorouracil,0
JIMT-1,PD173074,PF-4708671,0
DAN-G,SCH772984,Linsitinib,0
Hs-578-T,Axitinib,SCH772984,0
CAL-148,Cisplatin,Bortezomib,0
HCC1806,Gemcitabine,MK-2206,0
C2BBe1,SCH772984,Camptothecin,0
JIMT-1,MK-1775,MK-2206,0
NCI-H508,Navitoclax,SB505124,1
Hs-578-T,Bortezomib,SB216763,0
ZR-75-1,Trametinib,Sapitinib,0
SNU-1040,5-Fluorouracil,Crizotinib,0
SW1417,Dabrafenib,Camptothecin,0
PANC-08-13,Galunisertib,5-Fluorouracil,0
BT-474,Linsitinib,Dabrafenib,0
BxPC-3,Navitoclax,Galunisertib,0
PANC-04-03,Paclitaxel,Crizotinib,0
BxPC-3,Linsitinib,SCH772984,0
HCC1187,Axitinib,BI-2536,0
HCC1500,Docetaxel,Axitinib,0
PANC-10-05,Irinotecan,Taselisib,0
MDST8,SB216763,MK-2206,0
HCC1500,Linsitinib,MK-1775,0
MDA-MB-157,AZD7762,Nilotinib,0
MRK-nu-1,Olaparib,Taselisib,0
KP-2,OSI-027,Palbociclib,0
MDA-MB-453,Sapitinib,Alisertib,1
CAL-148,MK-1775,PF-4708671,0
HCC1143,Olaparib,Gemcitabine,0
NCI-H508,Olaparib,Trametinib,0
SNU-81,AZD8055,SB216763,0
DiFi,Vinorelbine,Navitoclax,0
UACC-812,Pictilisib,MK-2206,0
AsPC-1,Linsitinib,Oxaliplatin,0
MIA-PaCa-2,MK-1775,Cisplatin,1
ZR-75-30,Luminespib,Trametinib,0
PANC-04-03,Cisplatin,LGK974,0
HuP-T3,MK-2206,AZD7762,0
HCC1954,Sapitinib,5-Fluorouracil,0
MDA-MB-436,Olaparib,Axitinib,0
SW948,SB505124,AZD8055,0
HCC70,5-Fluorouracil,Olaparib,0
EVSA-T,Crizotinib,Luminespib,0
HCC1187,Crizotinib,Paclitaxel,0
MDA-MB-415,Gemcitabine,Paclitaxel,0
HuP-T4,SCH772984,MK-1775,0
UACC-812,AZD7762,MK-2206,0
Hs-578-T,Olaparib,Afatinib,0
MDA-MB-436,Pictilisib,MK-1775,0
EFM-19,Sapitinib,5-Fluorouracil,0
HT55,AZD7762,Afatinib,0
PANC-02-03,AZD7762,Sorafenib,0
DU-4475,Cisplatin,Wee1 Inhibitor,0
HuP-T3,Dasatinib,Paclitaxel,0
HCC202,Cisplatin,Axitinib,0
CAL-148,5-Fluorouracil,Paclitaxel,0
HCC1187,Crizotinib,Palbociclib,0
RKO,SB505124,Palbociclib,0
MDA-MB-436,MK-2206,Pictilisib,0
SW837,Crizotinib,Trametinib,0
CCK-81,SB216763,Oxaliplatin,0
MDA-MB-468,Trametinib,Sorafenib,0
CAL-51,Cisplatin,Uprosertib,1
ZR-75-1,OSI-027,Bortezomib,0
HCC1806,Gemcitabine,Crizotinib,0
HuP-T3,LGK974,Gemcitabine,0
HCC38,Temozolomide,BI-2536,0
HCC1428,AZD7762,SB216763,0
PANC-03-27,Palbociclib,Gemcitabine,0
PANC-02-03,Dactolisib,Oxaliplatin,0
HT55,Vinorelbine,Trametinib,0
MDA-MB-157,Pictilisib,Ribociclib,0
MCF7,Linsitinib,Navitoclax,0
MDA-MB-361,Lapatinib,Taselisib,0
DU-4475,PD173074,Venetoclax,0
HCC1500,MK-2206,OSI-027,0
OCUB-M,Taselisib,Doramapimod,1
EFM-192A,Lapatinib,Sapitinib,0
MRK-nu-1,Linsitinib,MK-1775,0
Hs-578-T,Palbociclib,Cisplatin,0
HCC2218,Gemcitabine,Sapitinib,0
BT-20,Axitinib,Entinostat,0
NCI-H747,Linsitinib,LGK974,0
HCC1419,Olaparib,OSI-027,0
BT-483,OSI-027,Linsitinib,0
MDA-MB-436,PD173074,Olaparib,0
MDA-MB-453,Luminespib,Crizotinib,0
COLO-678,AZD7762,MK-2206,0
MZ1-PC,SCH772984,Paclitaxel,0
HCC2157,Linsitinib,Alisertib,0
HCT-15,BMS-754807,Taselisib,0
MDA-MB-468,Lapatinib,JQ1,0
HCC2218,OSI-027,Vorinostat,0
CCK-81,Olaparib,Vinorelbine,0
SUIT-2,Cisplatin,Irinotecan,0
SUIT-2,Oxaliplatin,Taselisib,0
SNU-175,Linsitinib,Vinorelbine,0
MDA-MB-468,OSI-027,Alisertib,0
HDQ-P1,Axitinib,Uprosertib,0
NCI-H508,Dabrafenib,Sapitinib,0
CAL-85-1,Linsitinib,Axitinib,0
HCC1419,Vorinostat,Dabrafenib,0
MCF7,Vorinostat,Taselisib,0
MDA-MB-468,Taselisib,Entinostat,0
EFM-192A,Luminespib,Pictilisib,0
BT-20,Vorinostat,Crizotinib,0
LS-123,Vinorelbine,MK-2206,0
HCC1500,Temozolomide,Palbociclib,0
HCC2157,Docetaxel,MK-2206,0
CaR-1,MK-1775,AZD7762,1
HCC1428,Olaparib,Crizotinib,0
MDA-MB-436,Lapatinib,Palbociclib,0
MRK-nu-1,AZD7762,PD173074,0
EVSA-T,Trametinib,Wee1 Inhibitor,0
HCC1937,Sapitinib,Vorinostat,0
C2BBe1,Oxaliplatin,SCH772984,0
NCI-H508,Camptothecin,Palbociclib,0
HCC1428,Taselisib,Sapitinib,0
MZ1-PC,OSI-027,Crizotinib,0
DiFi,MK-2206,Afatinib,0
JIMT-1,Navitoclax,Camptothecin,1
SNU-175,Camptothecin,SB216763,0
BT-483,MK-1775,BI-2536,0
HCC1428,Olaparib,NU7441,0
MIA-PaCa-2,Linsitinib,Taselisib,0
SW1463,Dabrafenib,MK-2206,0
EFM-192A,Linsitinib,Tozasertib,0
T47D,PD173074,SCH772984,0
HCC1428,OSI-027,AZD7762,0
MRK-nu-1,Linsitinib,Gemcitabine,0
HCC1937,Sapitinib,Pictilisib,0
SNU-1040,Navitoclax,Sapitinib,0
DAN-G,Ruxolitinib,Taselisib,0
BT-483,Linsitinib,Cisplatin,0
CFPAC-1,AZD7762,Navitoclax,0
UACC-893,Cisplatin,Linsitinib,1
HCC1599,Linsitinib,5-Fluorouracil,0
ZR-75-30,Vorinostat,Linsitinib,0
DU-4475,Gemcitabine,Ribociclib,0
ZR-75-1,Crizotinib,Bortezomib,0
MDA-MB-157,Docetaxel,Sapitinib,0
NCI-H716,5-Fluorouracil,LGK974,0
MDA-MB-231,Pictilisib,PF-4708671,0
CAPAN-2,Dactolisib,Taselisib,0
PANC-02-03,Cisplatin,Olaparib,0
HCC1428,Linsitinib,Luminespib,0
HCC1806,Crizotinib,Gemcitabine,0
HT55,BMS-754807,Taselisib,0
CAMA-1,Lapatinib,Camptothecin,0
Hs-578-T,AZD7762,ZM447439,0
SW948,Oxaliplatin,5-Fluorouracil,0
COLO-824,Navitoclax,Olaparib,0
SU8686,Paclitaxel,Crizotinib,0
PL4,MK-2206,Trametinib,0
SW837,Linsitinib,Oxaliplatin,0
NCI-H716,BMS-754807,SB216763,0
SW620,AZD4547,Palbociclib,0
HCC1599,AZD7762,Venetoclax,0
ZR-75-1,Olaparib,BI-2536,0
MRK-nu-1,Lapatinib,Bortezomib,0
C2BBe1,BMS-754807,Trametinib,0
NCI-H716,Palbociclib,AZD7762,0
HCC70,Linsitinib,Gemcitabine,0
HCC2218,Cisplatin,Entinostat,0
MRK-nu-1,Palbociclib,Wee1 Inhibitor,0
HCC1500,Vorinostat,GSK269962A,1
ZR-75-30,Bortezomib,Wee1 Inhibitor,0
NCI-H716,Trametinib,MK-1775,0
C2BBe1,Oxaliplatin,AZD8055,0
Hs-766T,Trametinib,Irinotecan,0
HDQ-P1,AZD7762,MK-1775,0
EFM-192A,Linsitinib,Ribociclib,0
MDST8,SB505124,Taselisib,0
PSN1,5-Fluorouracil,Lapatinib,0
MDA-MB-453,Axitinib,OSI-027,0
DAN-G,MK-1775,AZD7762,1
BT-20,MK-2206,Sapitinib,1
HCC1954,Temozolomide,Alisertib,0
EFM-192A,AZD7762,Lapatinib,0
SW1417,AZD8055,SCH772984,0
BT-483,Palbociclib,AZD7762,0
NCI-H747,LGK974,Camptothecin,0
BT-20,PD173074,Bortezomib,0
MRK-nu-1,Palbociclib,Alisertib,0
SW48,Camptothecin,Taselisib,0
CAL-85-1,Sapitinib,SB216763,0
MDA-MB-157,Gemcitabine,5-Fluorouracil,0
PSN1,Ruxolitinib,Galunisertib,0
SNU-407,AZD7762,MK-2206,0
HCC1954,Cisplatin,Trametinib,0
MDST8,SB216763,Trametinib,0
MDA-MB-157,MK-2206,Doramapimod,0
KP-1N,Crizotinib,Olaparib,0
PANC-04-03,Sorafenib,Crizotinib,0
HCC1428,Olaparib,Pictilisib,0
MIA-PaCa-2,MK-1775,Linsitinib,0
CAMA-1,Cisplatin,KU-55933,0
KP-1N,Oxaliplatin,AZD7762,0
C2BBe1,Sapitinib,AZD7762,0
LoVo,MK-1775,Linsitinib,0
HCC1428,MK-1775,Entinostat,0
HCC1395,PD173074,Lapatinib,0
HCC1954,Temozolomide,Olaparib,0
MRK-nu-1,Axitinib,5-Fluorouracil,0
HCC1143,Lapatinib,PF-4708671,0
ZR-75-30,Docetaxel,GSK269962A,0
JIMT-1,AZD7762,MK-2206,0
CCK-81,Sapitinib,SB505124,0
SNU-175,Oxaliplatin,Vinorelbine,0
COLO-824,Sapitinib,MK-2206,0
SU8686,Dasatinib,Linsitinib,0
DiFi,MK-1775,Olaparib,0
Hs-578-T,Olaparib,Sapitinib,0
GP5d,LGK974,Camptothecin,0
JIMT-1,Palbociclib,Entinostat,0
HCC1599,MK-2206,AZD8055,0
COLO-824,Navitoclax,RO-3306,0
HuP-T4,LGK974,5-Fluorouracil,0
COLO-824,5-Fluorouracil,Paclitaxel,0
CCK-81,SCH772984,Crizotinib,0
UACC-812,Linsitinib,AZD7762,0
HCC1569,OSI-027,AZD6482,0
EVSA-T,Olaparib,Palbociclib,0
RCM-1,Camptothecin,Olaparib,0
CaR-1,Taselisib,AZD7762,0
T47D,MK-1775,Taselisib,0
DAN-G,Olaparib,Galunisertib,0
ZR-75-1,Axitinib,ZM447439,0
HCT-15,AZD7762,SB505124,0
HCC1187,Pictilisib,Afatinib,0
MDA-MB-468,Lapatinib,Entinostat,0
ZR-75-1,Lapatinib,KU-55933,0
T84,SB505124,Navitoclax,0
KP-2,Dasatinib,Lapatinib,1
SW948,AZD7762,AZD4547,0
ZR-75-1,MK-2206,BI-2536,0
HCC1569,Navitoclax,AZD7762,0
HCC38,AZD7762,Venetoclax,0
ZR-75-30,Pictilisib,SB216763,0
SW1116,Taselisib,BMS-754807,0
MRK-nu-1,Sapitinib,Palbociclib,0
MDA-MB-157,Olaparib,Paclitaxel,0
CAL-51,Bortezomib,Uprosertib,0
UACC-812,Taselisib,Vorinostat,0
AU565,AZD7762,Wee1 Inhibitor,0
PANC-04-03,Erlotinib,5-Fluorouracil,0
SW1116,AZD7762,Taselisib,0
EVSA-T,OSI-027,Gemcitabine,0
NCI-H716,Palbociclib,MK-1775,0
CFPAC-1,Lapatinib,Dasatinib,0
MDA-MB-361,Bortezomib,AZD8055,0
BxPC-3,Gemcitabine,Trametinib,0
HCT-116,BMS-754807,Camptothecin,0
PANC-02-03,Irinotecan,Dactolisib,0
MFM-223,Pictilisib,Venetoclax,0
ZR-75-1,Olaparib,Entinostat,0
MCF7,Docetaxel,Paclitaxel,0
MDA-MB-175-VII,MK-2206,Uprosertib,0
GP5d,Camptothecin,5-Fluorouracil,0
HCC2218,Linsitinib,Pictilisib,0
UACC-893,Bortezomib,Docetaxel,0
LS-411N,Palbociclib,Sapitinib,0
HuP-T3,SCH772984,Crizotinib,0
CAL-51,Pictilisib,Sapitinib,0
HCT-116,MK-1775,SCH772984,0
HCC1599,Cisplatin,Wee1 Inhibitor,0
COLO-678,SCH772984,Navitoclax,0
LS-513,Afatinib,Oxaliplatin,0
HCC2218,OSI-027,Sorafenib,0
YAPC,AZD7762,Palbociclib,0
HPAC,Linsitinib,Galunisertib,0
CAL-51,Trametinib,Uprosertib,0
HCC1187,Temozolomide,Ribociclib,0
BxPC-3,Paclitaxel,Lapatinib,1
CCK-81,Trametinib,Dabrafenib,0
MDA-MB-157,Docetaxel,AZD6482,0
EVSA-T,Sapitinib,AZD7762,0
HCC1569,Bortezomib,Sorafenib,0
MDA-MB-175-VII,Temozolomide,Gemcitabine,0
KP-3,AZD7762,MK-1775,0
HCC1428,Trametinib,Pictilisib,0
COLO-824,5-Fluorouracil,Axitinib,0
MDA-MB-415,Gemcitabine,Temozolomide,0
KM12,Olaparib,MK-2206,0
MDA-MB-468,Taselisib,Bortezomib,0
HDQ-P1,MK-1775,Uprosertib,0
GP5d,Trametinib,Camptothecin,0
EFM-19,Pictilisib,BI-2536,0
HCC1937,Gemcitabine,AZD7762,0
CW-2,Linsitinib,Trametinib,0
PANC-04-03,Olaparib,Dasatinib,0
MCF7,Axitinib,NU7441,0
SNU-175,SCH772984,AZD8055,1
BxPC-3,Irinotecan,Dasatinib,0
OCUB-M,Axitinib,MK-2206,0
EFM-192A,Olaparib,KU-55933,0
CAL-51,Temozolomide,Linsitinib,0
HCC1806,Axitinib,AZD8055,0
KP-4,Dactolisib,Olaparib,0
HCC1599,Palbociclib,Crizotinib,0
HCC1143,PD173074,RO-3306,0
SNU-175,Afatinib,BMS-754807,0
HCC1500,PD173074,Docetaxel,0
MZ1-PC,Trametinib,Crizotinib,0
HCC70,5-Fluorouracil,Wee1 Inhibitor,0
UACC-812,PD173074,AZD7762,0
T47D,Navitoclax,ZM447439,1
COLO-320-HSR,SB216763,Dabrafenib,0
HCC2157,Trametinib,NU7441,0
UACC-893,5-Fluorouracil,RO-3306,0
HCC1395,PD173074,Alpelisib,0
BT-20,Trametinib,Temozolomide,0
OCUB-M,Docetaxel,Palbociclib,0
MRK-nu-1,Axitinib,Alisertib,0
